,chr,start,end,20M_mix_Bmap_CLBGA_0_rep1,20M_mix_Bmap_CLBGA_100_rep1,20M_mix_Bmap_CLBGA_25_rep1,20M_mix_Bmap_CLBGA_10_rep1,20M_mix_Bmap_CLBGA_50_rep1
13297,13,35327841,35327926,0.9217,0.9739,0.925,0.9053,0.9467
13298,13,35516545,35516619,0.0,0.0,0.0,0.0,0.0
13299,13,35516634,35516716,0.0,0.0089,0.0,0.0,0.0
13300,13,35516717,35516791,0.0096,0.0051,0.0091,0.0096,0.0091
13301,13,35516831,35516874,0.0033,0.007,0.0082,0.0031,0.0066
13302,13,35516909,35516973,0.0,0.0,0.0,0.0,0.0
13303,13,35516986,35517067,0.0,0.0,0.0,0.0,0.0
13304,13,35517110,35517167,0.0208,0.0,0.0167,0.0175,0.0069
13305,13,36045414,36045455,0.0408,0.9689,0.4607,0.2653,0.6667
13306,13,36049915,36049989,0.1984,0.0,0.15,0.1984,0.1389
13307,13,36052554,36052624,0.0769,0.9885,0.3677,0.15,0.6743
13308,13,36052768,36052837,0.04,0.9926,0.4,0.2615,0.625
13309,13,36705066,36705201,0.0,0.0,0.0,0.0,0.0
13310,13,36729189,36729262,0.0379,0.0,0.0417,0.0397,0.0463
13311,13,36871969,36872057,0.0,0.0,0.0,0.0,0.0
13312,13,36920388,36920471,0.0,0.0,0.0,0.0,0.0
13313,13,37005801,37005898,0.0,0.0032,0.0122,0.007,0.0106
13314,13,37006146,37006202,0.0,0.0,0.0,0.0,0.0
13315,13,37006203,37006290,0.0185,0.0,0.0058,0.0106,0.0048
13316,13,37006333,37006382,0.0149,0.0,0.0112,0.0143,0.0136
13317,13,37006383,37006447,0.0,0.0,0.0,0.0,0.0
13318,13,37393529,37393570,0.0,0.0038,0.0,0.0,0.0057
13319,13,37393790,37393875,0.0,0.0,0.0,0.0,0.0
13320,13,37453530,37453640,0.9245,0.9803,0.98,0.9787,0.9848
13321,13,37493807,37493868,0.0091,0.0,0.0031,0.0085,0.0033
13322,13,37493869,37493946,0.0404,0.0137,0.039,0.0409,0.0207
13323,13,37494222,37494286,0.0042,0.005,0.0083,0.008,0.0087
13324,13,37494360,37494481,0.0,0.0556,0.0167,0.0074,0.0222
13325,13,37573025,37573113,0.0,0.0,0.0,0.0,0.0
13326,13,37633873,37633927,0.0,0.0,0.0,0.0,0.0
13327,13,39261198,39261309,0.0119,0.0,0.0,0.0,0.0
13328,13,39261352,39261400,0.0,0.0,0.0,0.0,0.0
13329,13,39261615,39261718,0.0,0.0081,0.0105,0.0,0.012
13330,13,39261784,39261836,0.0553,0.0,0.0571,0.0542,0.011
13331,13,39261837,39261934,0.0183,0.016,0.0183,0.0192,0.0202
13332,13,39262147,39262226,0.0308,0.0444,0.0308,0.032,0.0429
13333,13,39611689,39611784,0.0,0.0,0.0,0.0,0.0
13334,13,39611785,39611839,0.0,0.0,0.0,0.0,0.0
13335,13,39611840,39611872,0.0095,0.0,0.0111,0.0105,0.0111
13336,13,39611873,39611899,0.0044,0.0108,0.0078,0.0042,0.0128
13337,13,39611913,39611964,0.0,0.0,0.0,0.0,0.0
13338,13,40176850,40176918,0.0,0.0,0.0,0.0,0.0
13339,13,40176967,40177057,0.0089,0.0101,0.0058,0.0051,0.0
13340,13,40177244,40177296,0.0041,0.0061,0.0,0.0041,0.0
13341,13,40230066,40230114,0.0088,0.0063,0.0108,0.0086,0.008
13342,13,40230115,40230173,0.0,0.0,0.0,0.0,0.0
13343,13,40955815,40955947,0.9222,0.9865,0.9375,0.9407,0.951
13344,13,41109541,41109622,0.9554,0.9688,0.9388,0.9554,0.9444
13345,13,41238780,41238885,0.0,0.0,0.0,0.0,0.0
13346,13,41238886,41238930,0.0,0.0108,0.009,0.0128,0.0037
13347,13,41239033,41239098,0.0,0.0,0.0,0.0,0.0
13348,13,41239256,41239289,0.0,0.0026,0.0,0.0,0.0
13349,13,41239290,41239315,0.0,0.0,0.0,0.0,0.0
13350,13,41239565,41239695,0.0,0.0,0.0,0.0,0.0
13351,13,41239965,41240010,0.0067,0.0,0.0051,0.0067,0.0054
13352,13,41240040,41240087,0.0,0.0,0.0,0.0,0.0
13353,13,41240088,41240223,0.0,0.0,0.0,0.0,0.0
13354,13,41240813,41240867,0.0,0.0,0.0,0.0,0.0
13355,13,41241412,41241467,0.0,0.0,0.0,0.0,0.0
13356,13,41273190,41273289,1.0,0.8889,1.0,1.0,0.9684
13357,13,41345121,41345200,0.0,0.0,0.0,0.0,0.0
13358,13,41363436,41363489,0.0,0.0,0.0,0.0,0.0
13359,13,41363490,41363564,0.0059,0.0,0.0,0.005,0.0
13360,13,41363744,41363789,0.0,0.0,0.0,0.0,0.0
13361,13,41634236,41634300,0.0,0.0119,0.0,0.0,0.0
13362,13,41634335,41634415,0.0,0.0,0.0,0.0,0.0
13363,13,41635908,41635945,0.0,0.0,0.0,0.0,0.0
13364,13,41706637,41706693,0.0148,0.0118,0.0174,0.0167,0.0222
13365,13,41885797,41885875,0.0,0.0,0.0,0.0,0.0
13366,13,42031497,42031606,0.0,0.0,0.0,0.0,0.0
13367,13,42031823,42031906,0.0,0.0,0.0,0.0,0.0
13368,13,42145896,42146011,0.9649,0.8974,0.9531,0.96,0.9344
13369,13,42534938,42535006,0.0,0.0101,0.0,0.0,0.0
13370,13,42535050,42535100,0.0054,0.0,0.0056,0.0052,0.0
13371,13,42614202,42614260,0.0,0.0,0.0,0.0,0.0
13372,13,42614367,42614412,0.0,0.0042,0.0,0.0,0.0
13373,13,42614413,42614469,0.0,0.0035,0.0,0.0,0.0
13374,13,42614470,42614498,0.0,0.0,0.0,0.0,0.0
13375,13,42614505,42614536,0.0,0.0,0.0,0.0,0.0
13376,13,42614554,42614611,0.0,0.0,0.0,0.0,0.0
13377,13,42614817,42614847,0.0,0.0,0.0,0.0,0.0
13378,13,42614891,42614950,0.0027,0.0027,0.0028,0.0056,0.0029
13379,13,42614951,42614975,0.0,0.0,0.0,0.0,0.0
13380,13,42614998,42615047,0.0,0.0,0.0,0.0,0.0
13381,13,42615214,42615251,0.0,0.0065,0.0077,0.0095,0.0067
13382,13,42615252,42615321,0.0139,0.0139,0.0188,0.0221,0.0278
13383,13,42615428,42615480,0.0,0.0093,0.0,0.0,0.0
13384,13,42622754,42622809,0.0,0.0,0.0,0.0,0.0
13385,13,42622824,42622874,0.004,0.0,0.0041,0.0042,0.0045
13386,13,42622972,42623009,0.0119,0.0,0.0068,0.011,0.0075
13387,13,42623010,42623092,0.0,0.0,0.0,0.0,0.0
13388,13,42623093,42623177,0.0,0.0,0.0,0.0,0.0
13389,13,42623340,42623376,0.0,0.0,0.0,0.0,0.0
13390,13,42846371,42846431,0.0,0.0,0.0,0.0,0.0
13391,13,42846585,42846691,0.0,0.0,0.0,0.0,0.0
13392,13,43148278,43148320,0.0219,0.0435,0.0049,0.0045,0.0108
13393,13,43148321,43148365,0.0083,0.1378,0.0472,0.0243,0.0636
13394,13,44345993,44346062,0.9333,0.9333,0.9,0.9267,0.9103
13395,13,44360070,44360120,0.0084,0.0,0.01,0.0077,0.0077
13396,13,44360389,44360476,0.016,0.0,0.0104,0.0167,0.01
13397,13,44360775,44360839,0.0031,0.009,0.0037,0.0033,0.0039
13398,13,44360932,44361025,0.0,0.0,0.0,0.0,0.0
13399,13,44361212,44361323,0.0,0.0,0.0,0.0,0.0
13400,13,44453227,44453314,0.0,0.0143,0.0,0.0,0.0075
13401,13,44453315,44453374,0.0,0.0062,0.0,0.0,0.0097
13402,13,44453566,44453613,0.0048,0.0085,0.0,0.0,0.009
13403,13,44453614,44453652,0.0,0.0061,0.0,0.0,0.0
13404,13,44947549,44947648,0.837,0.0,0.5571,0.7068,0.336
13405,13,44947839,44947911,0.0099,0.0,0.0062,0.0099,0.0074
13406,13,44948001,44948059,0.0135,0.009,0.0122,0.0167,0.0128
13407,13,44948060,44948182,0.0,0.0,0.0,0.0,0.0
13408,13,44948183,44948263,0.0,0.0,0.0,0.0,0.0
13409,13,44987769,44987809,0.99,0.9619,0.9833,0.9909,0.98
13410,13,45150223,45150284,0.0056,0.0,0.0,0.0,0.0
13411,13,45150357,45150420,0.0,0.0,0.0,0.0,0.0
13412,13,45150643,45150698,0.0,0.0087,0.0,0.0,0.0
13413,13,45150699,45150756,0.0,0.0,0.0,0.0,0.0
13414,13,45150856,45150895,0.0024,0.008,0.0024,0.0022,0.0063
13415,13,45150896,45150943,0.0104,0.0078,0.0192,0.0089,0.0156
13416,13,45150965,45151095,0.0,0.0,0.0,0.0,0.0
13417,13,45151113,45151178,0.0,0.0,0.0065,0.0071,0.0065
13418,13,45151611,45151706,0.0,0.0,0.0,0.0,0.0
13419,13,45151865,45151912,0.0,0.0,0.0,0.0,0.0
13420,13,45299613,45299739,0.98,0.8621,0.9322,0.9773,0.9062
13421,13,45373555,45373621,0.9667,0.8667,0.925,0.9471,0.9286
13422,13,45563825,45563929,0.0233,0.0231,0.0078,0.0078,0.0144
13423,13,45694716,45694777,0.0,0.0,0.0,0.0,0.0
13424,13,45885829,45885883,0.0,0.0833,0.0278,0.0101,0.0455
13425,13,45914724,45914812,0.0,0.0,0.0,0.0,0.0
13426,13,45914813,45914886,0.0089,0.015,0.0089,0.0095,0.0
13427,13,45914925,45914986,0.0,0.0,0.0,0.0,0.0
13428,13,45914987,45915043,0.0,0.0068,0.0,0.0,0.0
13429,13,45915387,45915470,0.0,0.0055,0.0,0.0,0.0
13430,13,45945260,45945295,0.0909,0.9811,0.6,0.2923,0.8857
13431,13,45992089,45992198,0.0,0.0,0.0,0.0,0.0
13432,13,46039257,46039331,0.0093,0.0,0.0079,0.0093,0.0
13433,13,46626470,46626570,0.0,0.0,0.0,0.0,0.0
13434,13,46626571,46626679,0.0,0.0,0.0,0.0,0.0
13435,13,46736963,46737039,0.8761,0.917,0.8313,0.8692,0.8848
13436,13,46737040,46737119,0.9773,0.931,0.9643,0.9787,0.9391
13437,13,46961251,46961339,0.0044,0.0073,0.0076,0.0084,0.0062
13438,13,47012299,47012384,0.7619,0.9398,0.7986,0.7852,0.8667
13439,13,47127085,47127150,0.0076,0.0065,0.0061,0.007,0.0065
13440,13,47226304,47226371,0.9314,0.9162,0.9,0.9278,0.9179
13441,13,47383943,47384010,0.8631,0.9592,0.8874,0.8916,0.8788
13442,13,47468340,47468408,0.0,0.0,0.0,0.0,0.0
13443,13,48575241,48575346,0.0,0.0,0.0,0.0,0.0
13444,13,48877821,48877892,0.0,0.0,0.0,0.0,0.0
13445,13,48878004,48878109,0.0,0.0133,0.0,0.0,0.0104
13446,13,48878110,48878163,0.0,0.0,0.0,0.0,0.0
13447,13,48878164,48878229,0.0,0.0,0.0,0.0,0.0
13448,13,48894474,48894525,0.5775,0.9744,0.6537,0.5928,0.7676
13449,13,49107230,49107268,0.0,0.0,0.0,0.0,0.0
13450,13,49549874,49549908,0.0,0.0,0.0,0.0,0.0
13451,13,49549949,49549983,0.0,0.0,0.0,0.0,0.0
13452,13,49549984,49550051,0.0,0.003,0.0,0.0,0.0
13453,13,49550552,49550592,0.0,0.0,0.0,0.0,0.0
13454,13,49794446,49794591,0.0103,0.0163,0.0096,0.0128,0.0119
13455,13,49794927,49794982,0.1181,0.1597,0.1404,0.1181,0.119
13456,13,49795353,49795425,0.1429,0.0714,0.1376,0.1556,0.1481
13457,13,49795426,49795523,0.1328,0.0455,0.125,0.1333,0.1591
13458,13,49855178,49855264,0.869,0.4611,0.6754,0.8,0.5614
13459,13,50252467,50252549,0.9846,0.981,0.9871,0.9769,0.9829
13460,13,50252611,50252685,0.9689,0.925,0.9585,0.9742,0.9601
13461,13,50335943,50336095,0.9591,0.9779,0.9727,0.9701,0.9634
13462,13,50366184,50366235,0.0,0.0,0.0,0.0,0.0
13463,13,50366260,50366349,0.0,0.0,0.0,0.0,0.0
13464,13,50366432,50366465,0.0143,0.0,0.0,0.0069,0.0
13465,13,50422125,50422218,0.0,0.0143,0.0,0.0,0.0091
13466,13,50464614,50464737,0.9333,0.7818,0.9,0.9,0.8778
13467,13,50510113,50510161,0.0,0.0,0.0,0.0,0.0
13468,13,50510162,50510221,0.0,0.0,0.0032,0.0,0.0032
13469,13,50570691,50570745,0.007,0.0027,0.0063,0.0066,0.0026
13470,13,50570746,50570820,0.0211,0.0,0.01,0.019,0.0
13471,13,50570821,50570885,0.0,0.02,0.0111,0.0,0.0091
13472,13,50570939,50570981,0.0,0.0143,0.0,0.0,0.0087
13473,13,50571169,50571262,0.0,0.0,0.0,0.0,0.0
13474,13,50571410,50571476,0.0,0.0104,0.0139,0.0,0.0139
13475,13,50655660,50655713,0.0,0.0167,0.0062,0.0076,0.0067
13476,13,50698209,50698243,0.0,0.0029,0.007,0.0,0.0051
13477,13,50698244,50698304,0.0,0.0,0.0,0.0,0.0
13478,13,50698305,50698380,0.0,0.0062,0.0,0.0,0.0
13479,13,50698381,50698456,0.0,0.0,0.0,0.0,0.0
13480,13,50699037,50699078,0.0,0.0043,0.0,0.0,0.0042
13481,13,50699131,50699187,0.0,0.0035,0.006,0.0,0.0044
13482,13,50699188,50699233,0.0,0.0,0.0,0.0,0.0
13483,13,50699876,50699913,0.0,0.0,0.0,0.0,0.0
13484,13,50700127,50700187,0.0194,0.0,0.0135,0.0169,0.0116
13485,13,50701909,50701999,0.1529,0.9556,0.4857,0.37,0.713
13486,13,50704963,50704994,0.0095,0.015,0.01,0.0118,0.02
13487,13,50707622,50707761,0.0833,0.9792,0.3125,0.0833,0.45
13488,13,51417469,51417592,0.0667,0.5784,0.0526,0.0667,0.369
13489,13,51417604,51417670,0.0093,0.3737,0.1063,0.0531,0.1378
13490,13,51484121,51484195,0.0,0.0121,0.0046,0.0062,0.01
13491,13,51484196,51484251,0.0048,0.0043,0.0084,0.0089,0.0092
13492,13,51484292,51484337,0.0049,0.0071,0.0049,0.0043,0.0
13493,13,51629850,51629933,0.9717,0.9462,0.9669,0.9802,0.9521
13494,13,51796410,51796458,0.02,0.0112,0.0,0.0,0.0
13495,13,51796459,51796517,0.0,0.0,0.0,0.0,0.0
13496,13,51796591,51796624,0.0,0.0,0.0,0.0,0.0
13497,13,51796625,51796699,0.0,0.0,0.0,0.0,0.0
13498,13,51796722,51796769,0.0,0.0,0.0,0.0,0.0
13499,13,51796829,51796886,0.0,0.0057,0.0,0.0,0.0069
13500,13,51825990,51826085,0.9542,0.9286,0.9673,0.96,0.9558
13501,13,52025774,52025886,0.0,0.0,0.0,0.0,0.0
13502,13,52026388,52026438,0.0109,0.0,0.0089,0.0096,0.0045
13503,13,52026728,52026772,0.0,0.0,0.0,0.0,0.0
13504,13,52027443,52027531,0.0,0.0118,0.0,0.0,0.0093
13505,13,52158501,52158575,0.0,0.0519,0.0119,0.013,0.0317
13506,13,52378159,52378247,0.0,0.0,0.0,0.0,0.0
13507,13,52585865,52585989,0.0,0.0,0.0,0.0,0.0
13508,13,52586043,52586103,0.0062,0.0,0.0062,0.0069,0.0
13509,13,52703244,52703347,0.0071,0.0,0.0071,0.0071,0.0
13510,13,52733579,52733686,0.0,0.0,0.0,0.0,0.0
13511,13,52769512,52769587,0.0513,0.9375,0.4591,0.2296,0.6585
13512,13,52769822,52769905,0.0833,0.7333,0.1,0.1692,0.2444
13513,13,53024218,53024280,0.0,0.0,0.0,0.0,0.0
13514,13,53024293,53024324,0.0,0.0,0.0,0.0,0.0
13515,13,53024887,53024936,0.0,0.0,0.0,0.0,0.0
13516,13,53170731,53170867,1.0,0.7222,0.9437,1.0,0.8429
13517,13,53174406,53174479,0.006,0.125,0.0365,0.0056,0.0635
13518,13,53174480,53174536,0.0099,0.038,0.011,0.0139,0.0185
13519,13,53313315,53313373,0.0108,0.9745,0.293,0.1493,0.5311
13520,13,53313374,53313429,0.0043,0.9565,0.2369,0.0685,0.5365
13521,13,53389378,53389455,0.9537,0.9442,0.9475,0.9487,0.9422
13522,13,53420022,53420089,0.0128,0.349,0.125,0.0455,0.2292
13523,13,53420165,53420194,0.1085,0.248,0.1444,0.1207,0.1683
13524,13,53420209,53420299,0.0994,0.2816,0.1711,0.125,0.2167
13525,13,53420300,53420350,0.0267,0.1273,0.065,0.0359,0.0857
13526,13,53420351,53420390,0.0087,0.1019,0.0353,0.0095,0.0571
13527,13,53420549,53420655,0.0,0.0455,0.0,0.0,0.0182
13528,13,53420656,53420735,0.0625,0.0469,0.0667,0.06,0.0484
13529,13,53421259,53421365,0.0244,0.2636,0.119,0.08,0.15
13530,13,53421411,53421476,0.0444,0.5156,0.2375,0.0846,0.3869
13531,13,53421477,53421577,0.1487,0.4231,0.2163,0.1657,0.3239
13532,13,53421578,53421643,0.0571,0.4157,0.2011,0.1111,0.234
13533,13,53421644,53421698,0.097,0.3106,0.1318,0.1219,0.1814
13534,13,53422149,53422221,0.1886,0.2143,0.1688,0.1667,0.1615
13535,13,53422222,53422306,0.118,0.0417,0.0816,0.087,0.0714
13536,13,53422307,53422347,0.0216,0.0584,0.0394,0.0381,0.0542
13537,13,53425582,53425651,0.0,0.0,0.0154,0.0182,0.0125
13538,13,53774359,53774399,0.9486,0.9665,0.9576,0.9543,0.9462
13539,13,53774400,53774544,0.9,0.94,0.9143,0.9,0.9167
13540,13,53775058,53775209,0.0833,0.8305,0.0833,0.0833,0.7778
13541,13,53775210,53775341,0.0198,0.7632,0.0242,0.0219,0.3441
13542,13,53776136,53776184,0.0473,0.2155,0.0894,0.0852,0.0979
13543,13,53776185,53776224,0.0356,0.2213,0.0749,0.0652,0.1073
13544,13,54025728,54025835,0.9688,0.9831,0.9492,0.9661,0.875
13545,13,55296838,55296935,0.9604,0.9643,0.9583,0.9579,0.9667
13546,13,55374137,55374231,0.9683,0.9778,0.9591,0.963,0.9667
13547,13,55403959,55404053,0.84,0.811,0.8581,0.8359,0.8263
13548,13,57860710,57860820,0.9635,0.9792,0.9635,0.9611,0.9583
13549,13,57861063,57861135,0.9792,0.963,0.9713,0.9725,0.9903
13550,13,57902796,57902863,0.9282,0.9643,0.9415,0.9307,0.9688
13551,13,58583640,58583708,0.9238,0.9917,0.9364,0.9238,0.9462
13552,13,58892701,58892801,0.9182,0.9658,0.9286,0.9141,0.9429
13553,13,58892940,58892991,0.9539,0.9565,0.9487,0.9593,0.9577
13554,13,59433154,59433189,0.9643,0.9767,0.9598,0.9643,0.9632
13555,13,59532482,59532585,1.0,1.0,1.0,1.0,1.0
13556,13,60014353,60014394,0.9294,0.9302,0.9146,0.9294,0.9375
13557,13,60968532,60968634,1.0,1.0,0.9811,1.0,1.0
13558,13,60971292,60971346,0.0,0.0077,0.0,0.0,0.0
13559,13,60971583,60971654,0.0,0.0,0.0,0.0,0.0
13560,13,60971692,60971760,0.0,0.0,0.0,0.0,0.0
13561,13,60971865,60971900,0.0,0.0062,0.0,0.0,0.0
13562,13,60971901,60971978,0.0,0.0,0.0,0.0,0.0
13563,13,60971979,60972037,0.0,0.0,0.0,0.0,0.0
13564,13,61913313,61913357,0.8306,0.5646,0.758,0.8042,0.6811
13565,13,61987935,61988040,0.0,0.0,0.0,0.0,0.0
13566,13,63022314,63022354,0.9059,0.875,0.9,0.904,0.8655
13567,13,64385916,64386001,0.75,0.9737,0.9315,0.8571,0.9646
13568,13,65723846,65723945,0.9722,0.9556,0.9565,0.9679,0.9565
13569,13,65723975,65724027,0.9615,0.9565,0.9702,0.9571,0.9516
13570,13,65884880,65884975,0.9576,0.9737,0.9537,0.9558,0.972
13571,13,66583539,66583641,0.8889,0.8829,0.8889,0.8889,0.8806
13572,13,67347619,67347685,0.9172,0.9895,0.93,0.9391,0.9067
13573,13,67804532,67804576,0.0,0.0,0.0,0.0,0.0
13574,13,67804765,67804814,0.0,0.0057,0.0,0.0,0.0078
13575,13,67804824,67804871,0.0,0.0053,0.0,0.0,0.0
13576,13,67805287,67805333,0.0,0.0,0.0,0.0,0.0
13577,13,68071839,68071910,0.9722,0.982,0.9737,0.9688,0.9638
13578,13,68347235,68347307,0.9632,0.9886,0.968,0.973,0.9739
13579,13,68682131,68682208,0.9469,0.9735,0.9592,0.9502,0.965
13580,13,68682260,68682391,1.0,0.9359,1.0,1.0,1.0
13581,13,68745080,68745201,0.993,0.9902,0.993,0.9934,0.9915
13582,13,69796857,69796941,1.0,0.9895,1.0,1.0,1.0
13583,13,71086204,71086306,0.9176,0.9556,0.8923,0.9,0.9231
13584,13,72439271,72439378,0.0,0.0062,0.0,0.0,0.0
13585,13,72439523,72439582,0.0,0.0,0.0,0.0,0.0
13586,13,72439623,72439709,0.0129,0.0,0.0121,0.0114,0.0125
13587,13,72439710,72439810,0.0,0.0,0.0,0.0,0.0
13588,13,72439837,72439938,0.0,0.0,0.0,0.0,0.0
13589,13,72439939,72439977,0.0063,0.0025,0.0029,0.0061,0.0024
13590,13,72440788,72440895,0.0,0.0,0.0,0.0,0.0
13591,13,73301835,73301864,0.0,0.0,0.0,0.0,0.0
13592,13,73355868,73355935,0.0,0.0,0.0,0.0,0.0
13593,13,73633581,73633605,0.0,0.0333,0.0118,0.0118,0.0222
13594,13,73633606,73633673,0.0,0.0,0.0,0.0,0.0
13595,13,73809580,73809630,0.9524,0.8533,0.9222,0.9429,0.9176
13596,13,74708218,74708283,0.0,0.0,0.0,0.0,0.0
13597,13,74709139,74709193,0.0,0.0046,0.0,0.0,0.0
13598,13,74709456,74709527,0.0,0.0062,0.0,0.0,0.0
13599,13,74709585,74709632,0.0091,0.0,0.0071,0.0083,0.0067
13600,13,74709633,74709687,0.0,0.0,0.0,0.0,0.0
13601,13,74709688,74709730,0.0,0.0362,0.0256,0.0,0.0278
13602,13,74795234,74795303,0.9667,0.9161,0.9829,0.9833,0.9714
13603,13,75149927,75150011,0.0,0.0,0.0,0.0,0.0
13604,13,75292548,75292626,0.9714,0.963,0.9672,0.9684,0.9766
13605,13,75821251,75821347,0.9704,0.8875,0.9545,0.9586,0.93
13606,13,76055089,76055144,0.0,0.0,0.0,0.0,0.0
13607,13,76055562,76055612,0.0,0.0,0.0,0.0,0.0045
13608,13,76055613,76055672,0.0,0.0,0.0,0.0,0.0
13609,13,76056003,76056100,0.0,0.0,0.0,0.0,0.0
13610,13,76092757,76092828,0.9143,0.8089,0.8882,0.9,0.8471
13611,13,76092829,76092975,0.9737,0.9385,0.9591,0.9739,0.9423
13612,13,76092976,76093102,1.0,0.9661,0.9861,1.0,0.988
13613,13,76123853,76123942,0.0,0.0,0.0,0.0,0.0
13614,13,76123943,76124048,0.0,0.0,0.0,0.0,0.0
13615,13,76209920,76209977,0.0,0.7321,0.2048,0.1061,0.33
13616,13,76209978,76210016,0.0056,0.7944,0.3444,0.0944,0.5706
13617,13,76210017,76210071,0.0,0.9043,0.1538,0.1176,0.6235
13618,13,76210161,76210265,0.0095,0.1423,0.0433,0.0303,0.0766
13619,13,76210344,76210390,0.0,0.0095,0.0059,0.0062,0.005
13620,13,76210412,76210539,0.0153,0.0065,0.0229,0.0207,0.0127
13621,13,76764443,76764574,0.9792,0.9697,0.9643,0.9762,0.9722
13622,13,77459514,77459591,0.0078,0.0781,0.0089,0.0069,0.0536
13623,13,77459592,77459669,0.007,0.0,0.0092,0.0076,0.0
13624,13,77459670,77459721,0.0066,0.0042,0.0053,0.0057,0.0047
13625,13,77459722,77459766,0.0036,0.0034,0.0037,0.0039,0.0033
13626,13,77459767,77459872,0.0,0.0,0.0,0.0,0.0
13627,13,77459949,77460032,0.0,0.0,0.0,0.0,0.0
13628,13,77460063,77460140,0.0,0.0046,0.0,0.0,0.0
13629,13,77566093,77566154,0.0,0.0111,0.0,0.0,0.0067
13630,13,77600587,77600674,0.0,0.0,0.0,0.0,0.0
13631,13,77600816,77600847,0.0,0.0,0.0,0.0,0.0
13632,13,77600915,77600968,0.0,0.0,0.0,0.0,0.0
13633,13,77601625,77601663,0.0,0.0043,0.0,0.0,0.0
13634,13,77900729,77900790,0.013,0.0095,0.0,0.0119,0.0
13635,13,77900815,77900952,0.0,0.0,0.0,0.0,0.0
13636,13,77900953,77901006,0.0078,0.0035,0.0,0.0062,0.0
13637,13,77901007,77901138,0.0,0.0,0.0,0.0,0.0
13638,13,77901139,77901205,0.0,0.0,0.0,0.0,0.0
13639,13,78049868,78049912,0.9688,0.9452,0.9703,0.9742,0.9652
13640,13,78234359,78234478,0.9857,0.8936,1.0,1.0,1.0
13641,13,78271802,78271879,0.0,0.0104,0.0,0.0,0.0
13642,13,78271913,78271951,0.0,0.0,0.0,0.0,0.0
13643,13,78272020,78272104,0.0,0.0,0.0,0.0,0.0
13644,13,78272299,78272415,0.0,0.0362,0.0278,0.0,0.0357
13645,13,78272503,78272538,0.0,0.0,0.0,0.0,0.0
13646,13,78352517,78352637,0.9649,0.9302,0.9714,0.9688,0.9577
13647,13,79170115,79170227,0.0,0.0,0.0,0.0,0.0
13648,13,79170228,79170273,0.055,0.006,0.0474,0.0573,0.0109
13649,13,79170348,79170474,0.1389,0.0,0.0278,0.0556,0.0333
13650,13,79175913,79176097,0.0238,0.0,0.0179,0.0179,0.0
13651,13,79176098,79176157,0.0129,0.0273,0.008,0.0093,0.0233
13652,13,79176173,79176275,0.0169,0.0118,0.0123,0.0154,0.0147
13653,13,79176369,79176394,0.0,0.0283,0.0296,0.0229,0.0333
13654,13,79176422,79176469,0.0168,0.1389,0.0443,0.0262,0.0649
13655,13,79176470,79176575,0.014,0.0202,0.0086,0.014,0.016
13656,13,79177186,79177245,0.0,0.0,0.0,0.0,0.0
13657,13,79177246,79177312,0.0377,0.0028,0.012,0.0343,0.0114
13658,13,79177532,79177655,0.0,0.0,0.0,0.0,0.0
13659,13,79177656,79177749,0.0,0.0111,0.0139,0.0083,0.0128
13660,13,79177750,79177870,0.0095,0.0,0.0048,0.0063,0.0043
13661,13,79177871,79177949,0.0,0.0,0.0,0.0,0.0
13662,13,79183513,79183594,0.0,0.0,0.0,0.0,0.0
13663,13,79183630,79183707,0.04,0.0,0.0417,0.04,0.0408
13664,13,79694034,79694116,0.8818,0.9852,0.92,0.8833,0.9391
13665,13,79980052,79980122,0.0,0.0,0.0,0.0,0.0
13666,13,79980371,79980412,0.0,0.0,0.0,0.0,0.0
13667,13,80055348,80055408,0.0065,0.0,0.0076,0.007,0.007
13668,13,80055686,80055738,0.0,0.0,0.0,0.0,0.0
13669,13,80174617,80174711,0.9524,1.0,0.9643,0.9549,0.9714
13670,13,80853078,80853171,0.981,0.9714,0.9864,0.985,0.9689
13671,13,80875761,80875835,0.936,0.963,0.9345,0.9414,0.9633
13672,13,80914611,80914681,0.0109,0.0,0.0056,0.0056,0.0048
13673,13,80915122,80915161,0.0,0.006,0.0,0.0,0.0034
13674,13,80915172,80915208,0.0,0.0,0.0,0.0,0.0
13675,13,80915623,80915666,0.0089,0.0,0.0072,0.0089,0.0041
13676,13,80916972,80917045,0.0,0.0102,0.0,0.0,0.007
13677,13,80929822,80929896,0.9665,0.9855,0.9736,0.97,0.9742
13678,13,81064771,81064862,0.9855,0.86,0.9367,0.9688,0.9274
13679,13,81229358,81229434,0.6609,0.9895,0.7615,0.7304,0.8261
13680,13,82832115,82832151,0.9369,0.9659,0.9405,0.95,0.9565
13681,13,84091037,84091114,0.9545,0.8333,0.9359,0.9583,0.8778
13682,13,84660835,84660923,0.9619,0.81,0.9421,0.9636,0.9389
13683,13,85779017,85779145,0.875,0.9667,0.9,0.875,0.9242
13684,13,85779265,85779354,0.9,0.9278,0.899,0.8889,0.9145
13685,13,85779355,85779485,0.9649,0.9674,0.931,0.9677,0.9434
13686,13,85937306,85937375,0.9516,0.9809,0.9487,0.9355,0.952
13687,13,87444529,87444576,0.9312,0.9591,0.9307,0.9354,0.9387
13688,13,87444696,87444817,0.9242,0.9545,0.8636,0.9221,0.9091
13689,13,88213876,88213992,0.8667,0.8268,0.8693,0.8725,0.8182
