chr	start	end	healthy	nbl
chr1	3773443	3773493	0.00154321	0.0154878
chr1	1243780	1243824	0.00490196666666667	0.0188453
chr1	1231003	1231097	0.959191666666667	0.973111666666667
chr1	7445310	7445397	0.949074	0.962963
chr1	6051833	6051886	0	0.0138889
chr1	4716313	4716419	0	0.0138889
chr1	3659742	3659904	0.888889	0.902777666666667
chr1	9353259	9353324	0.00154321	0.0154263133333333
chr1	3441036	3441106	0.815789333333333	0.829629666666667
chr1	896139	896176	0	0.0138343666666667
chr1	2560169	2560266	0.0213064533333333	0.0351352333333333
chr1	1160987	1161053	0.953623	0.967451333333333
chr1	1202063	1202130	0.958333333333333	0.972145333333333
chr1	3669280	3669374	0.870927333333333	0.884737
chr1	1269399	1269548	0.961111	0.974910333333333
chr1	994504	994598	0.0219502533333333	0.0356476333333333
chr1	9749592	9749651	0.00205761333333333	0.0157488666666667
chr1	1015431	1015545	0.0104166666666667	0.0240929666666667
chr1	6674297	6674347	0.0079365	0.0216051666666667
chr1	2159102	2159206	0	0.0136621666666667
chr1	3663759	3663853	0.00260416666666667	0.0162144666666667
chr1	7390375	7390472	0.937015333333333	0.950614
chr1	2159813	2159843	0.0051282	0.0187241666666667
chr1	2159766	2159812	0.00430654	0.0178776
chr1	3458710	3458794	0.265609	0.279166666666667
chr1	7641680	7641766	0.960871666666667	0.974359
chr1	9599639	9599673	0.00877193333333333	0.0222489
chr1	1168810	1168869	0.971037333333333	0.984510333333333
chr1	1203289	1203413	0.943121666666667	0.956582333333333
chr1	2526950	2527052	0.895833333333333	0.909278
chr1	2433985	2434016	0.932325666666667	0.945766333333333
chr1	7740491	7740652	0	0.01342327
chr1	6239908	6239947	0.001221	0.0146039333333333
chr1	1272477	1272561	0.964962333333333	0.978325333333333
chr1	8398188	8398305	0.925925666666667	0.939255333333333
chr1	6295977	6296004	0.00694443333333333	0.0202695333333333
chr1	1190692	1190732	0.968181666666667	0.981491666666667
chr1	7844151	7844188	0.001287	0.0145572
chr1	6674121	6674160	0.0176173	0.0308718666666667
chr1	1243349	1243400	0.00438596666666667	0.0176323966666667
chr1	1228868	1228909	0.970904666666667	0.984148333333333
chr1	1342274	1342391	0	0.0132418
chr1	6844438	6844518	0.00329485333333333	0.0165127
chr1	5367448	5367492	0.869298	0.882478666666667
chr1	2517616	2517758	0	0.0131655333333333
chr1	5998225	5998286	0.960816333333333	0.973938
chr1	7765074	7765128	0.00390390333333333	0.0170200733333333
chr1	8877119	8877193	0	0.0130952333333333
chr1	6845644	6845687	0.009375	0.0224607333333333
chr1	4772114	4772153	0.958119666666667	0.971200666666667
chr1	2159401	2159462	0.00317460333333333	0.0162393
chr1	1152718	1152779	0.968953	0.982007
chr1	1017266	1017369	0.950997333333333	0.963992333333333
chr1	7831621	7831685	0	0.01297601
chr1	1510110	1510165	0.00322645666666667	0.01617882
chr1	5831297	5831333	0.0172839333333333	0.0302268
chr1	7844059	7844125	0	0.0129251666666667
chr1	7765148	7765223	0.01546284	0.0283770666666667
chr1	9353407	9353486	0.00252525333333333	0.01543113
chr1	1686901	1687088	0.954365	0.967262
chr1	3816523	3816569	0	0.0128739
chr1	2477881	2478051	0	0.0128205
chr1	1018229	1018299	0.964954	0.977764666666667
chr1	8021994	8022092	0	0.0127924
chr1	955572	955626	0.00947829666666667	0.0222291
chr1	3746193	3746237	0.955277666666667	0.968023333333333
chr1	2574460	2574507	0.00294985333333333	0.0156365666666667
chr1	8378060	8378111	0.001287	0.0139415666666667
chr1	2237041	2237080	0.962737	0.975390333333333
chr1	1152780	1152810	0.947619	0.960255666666667
chr1	7529057	7529190	0.911111	0.923747333333333
chr1	934637	934708	0.00705466666666667	0.01962672
chr1	954873	954919	0.00813006666666667	0.0206949
chr1	3663890	3663938	0	0.0125585333333333
chr1	1244266	1244363	0	0.0125523
chr1	2457603	2457644	0.00520833333333333	0.0177581733333333
chr1	994970	995005	0	0.0125460333333333
chr1	2457332	2457374	0.0097692	0.0223095333333333
chr1	9832158	9832194	0.952136666666667	0.964674
chr1	1821586	1821690	0	0.01251743
chr1	9353594	9353649	0	0.01249999
chr1	2323195	2323299	0	0.0124320033333333
chr1	2171634	2171715	0.515151666666667	0.527526666666667
chr1	2477720	2477773	0	0.0123456666666667
chr1	6674348	6674433	0.0063796	0.0187099066666667
chr1	7844314	7844342	0.00303030333333333	0.0152799733333333
chr1	1342611	1342661	0	0.0122449033333333
chr1	2444957	2444991	0.931000333333333	0.943245
chr1	968472	968582	0.0037037	0.0159362
chr1	6675268	6675368	0	0.0122254733333333
chr1	9969876	9969933	0.00205761333333333	0.0142785866666667
chr1	3691698	3691766	0.678107333333333	0.690306666666667
chr1	7496210	7496257	0.925029333333333	0.937224
chr1	2126201	2126255	0	0.0121031666666667
chr1	1235484	1235612	0.933333333333333	0.945419
chr1	1446931	1446992	0.00268817333333333	0.0147272333333333
chr1	1535598	1535663	0	0.0120115633333333
chr1	6407775	6407862	0.930221666666667	0.942216
chr1	6550732	6550766	0.0035461	0.0155271333333333
chr1	1332120	1332220	0.966296333333333	0.978256666666667
chr1	2574556	2574651	0	0.01194924
chr1	6321625	6321693	0.0530361	0.0649663666666667
chr1	6195337	6195503	0.976190333333333	0.988095333333333
chr1	8433869	8433940	0.958333333333333	0.970238
chr1	1051640	1051729	0	0.0118281666666667
chr1	3816603	3816661	0	0.0117877
chr1	1285098	1285180	0.00562586666666667	0.0173864666666667
chr1	2159289	2159319	0	0.0117575866666667
chr1	1334422	1334556	0	0.0117196433333333
chr1	2119772	2119829	0.949719666666667	0.961439
chr1	2477594	2477650	0	0.0116959
chr1	3341390	3341470	0	0.0116959
chr1	9859332	9859420	0.932427666666667	0.944117666666667
chr1	2343707	2343809	0	0.0116750933333333
chr1	976959	977033	0.94749	0.959140666666667
chr1	859086	859172	0.0079365	0.0195842666666667
chr1	1822942	1823024	0.0115646333333333	0.0231959
chr1	7764952	7765011	0.00745069666666667	0.0190775666666667
chr1	8086268	8086298	0.0172222333333333	0.0288167
chr1	7520393	7520464	0.931417333333333	0.942996666666667
chr1	1310622	1310691	0	0.01157408
chr1	6515488	6515601	0.0416666666666667	0.0531859333333333
chr1	6531574	6531616	0.976877	0.988358333333333
chr1	861021	861053	0.0135389666666667	0.02488874
chr1	1596795	1596899	0.961111	0.972431666666667
chr1	6320118	6320158	0.00833333333333333	0.0196477666666667
chr1	2158665	2158697	0.00271002666666667	0.0140167033333333
chr1	9189604	9189648	0.00520833333333333	0.0164798333333333
chr1	2160101	2160124	0.00546446666666667	0.0167240333333333
chr1	3712953	3713007	0.00378786666666667	0.0150346233333333
chr1	3541512	3541552	0.003663	0.0149088333333333
chr1	7081066	7081134	0.928635333333333	0.939861
chr1	6296029	6296059	0	0.0112146333333333
chr1	6239880	6239907	0	0.0112044666666667
chr1	9883800	9883903	0.00387596666666667	0.01504489
chr1	2159733	2159765	0.00292397666666667	0.01406767
chr1	7114641	7114772	0.977777666666667	0.988889
chr1	1510598	1510745	0	0.0111111
chr1	1590506	1590624	0	0.0111111
chr1	3447634	3447658	0	0.0111111
chr1	6845123	6845280	0	0.0111111
chr1	2214308	2214417	0.966666666666667	0.977777666666667
chr1	3377492	3377667	0.6	0.611111
chr1	6052898	6052973	0.01178752	0.0228753666666667
chr1	1555720	1555843	0.839506333333333	0.850552333333333
chr1	5813922	5814000	0.950396666666667	0.961414
chr1	1324379	1324473	0.944444333333333	0.955439666666667
chr1	6761660	6761727	0	0.0109814366666667
chr1	1209575	1209602	0.00450938	0.0154659
chr1	2434266	2434347	0.970551333333333	0.981481333333333
chr1	1407517	1407573	0.00416666666666667	0.0150732333333333
chr1	7764576	7764612	0	0.0108548
chr1	9421081	9421156	0.931713	0.942565666666667
chr1	1310868	1311001	0	0.0108507666666667
chr1	6240405	6240454	0.00438596666666667	0.0151794333333333
chr1	6126195	6126256	0.955953	0.966713666666667
chr1	8021570	8021644	0	0.0107527
chr1	2518298	2518380	0	0.0107206
chr1	2159940	2159981	0	0.0107199
chr1	9802822	9802889	0.952254333333333	0.96297
chr1	1229589	1229616	0.985507333333333	0.996190333333333
chr1	3569070	3569107	0.00923520333333333	0.0199059
chr1	9352776	9352812	0.0176767666666667	0.0283077333333333
chr1	1840745	1840798	0	0.010582
chr1	9829944	9830011	0.949429	0.959981333333333
chr1	1057757	1057835	0.100519033333333	0.11106837
chr1	6295621	6295694	0	0.0105148266666667
chr1	859776	859802	0.00617283333333333	0.0166666666666667
chr1	2986649	2986722	0	0.0104895
chr1	3783235	3783324	0.931481333333333	0.941964333333333
chr1	9294733	9294763	0	0.0104585
chr1	863942	864129	0.979166666666667	0.989583333333333
chr1	4714899	4714954	0.0117481233333333	0.0221073666666667
chr1	7067770	7067833	0.929182666666667	0.939527666666667
chr1	1260279	1260310	0	0.01029731
chr1	9772499	9772633	0.931623666666667	0.941919333333333
chr1	872518	872614	0.799295333333333	0.809590666666667
chr1	8021682	8021744	0.00584796666666667	0.0161375666666667
chr1	3811414	3811464	0.963741333333333	0.973991666666667
chr1	6296934	6297051	0.841925	0.852140333333333
chr1	8021302	8021363	0.00444443333333333	0.0146574966666667
chr1	6662734	6662865	0	0.0101425333333333
chr1	8420026	8420094	0.954789	0.964912333333333
chr1	6845281	6845372	0	0.010101
chr1	3773588	3773712	0	0.0100954133333333
chr1	6296065	6296119	0	0.0100732533333333
chr1	2285930	2286096	0.85	0.860069333333333
chr1	9649383	9649426	0	0.0100600666666667
chr1	4716200	4716312	0.0196078333333333	0.0296442666666667
chr1	956035	956076	0	0.01
chr1	6126470	6126523	0.981481333333333	0.991453
chr1	7831686	7831802	0	0.00993296666666667
chr1	6295863	6295941	0	0.00987503333333333
chr1	1709767	1709858	0.00233100333333333	0.01220183
chr1	9584639	9584731	0.960317333333333	0.970180333333333
chr1	8429942	8430008	0.942223333333333	0.951942333333333
chr1	6533312	6533336	0.975751333333333	0.985445333333333
chr1	3229950	3230016	0.0186868666666667	0.0283688
chr1	3712693	3712772	0.0138034	0.023478
chr1	875227	875308	0.247023666666667	0.256696333333333
chr1	1244497	1244530	0	0.00966183333333333
chr1	2259762	2259905	0.833333333333333	0.842995
chr1	8398600	8398663	0.979938	0.989583333333333
chr1	7064988	7065126	0.948718	0.958333333333333
chr1	3663945	3664023	0	0.0095713
chr1	896177	896281	0.00300300333333333	0.012567
chr1	1209405	1209489	0	0.00953704666666667
chr1	7765496	7765616	0.00213675333333333	0.0116623833333333
chr1	2160125	2160151	0.00462963333333333	0.0140873
chr1	3689476	3689504	0.00292397666666667	0.0123039
chr1	2804569	2804685	0.208333333333333	0.217703333333333
chr1	9687171	9687282	0	0.0093446
chr1	956077	956136	0	0.00930486666666667
chr1	2329653	2329701	0.9375	0.946798333333333
chr1	805327	805410	0.0104657333333333	0.0197619866666667
chr1	868475	868569	0.952957	0.962217
chr1	3714242	3714287	0.972222333333333	0.981481333333333
chr1	2520951	2520991	0.963218333333333	0.972461
chr1	6392101	6392131	0.890075	0.899294666666667
chr1	9390859	9390951	0.949944333333333	0.959153666666667
chr1	2167258	2167309	0.979323333333333	0.988505666666667
chr1	6453447	6453513	0	0.00918143666666667
chr1	1208907	1208966	0.00104821666666667	0.0102152866666667
chr1	2478052	2478118	0	0.00915749333333333
chr1	8086412	8086508	0	0.00914077333333333
chr1	2237633	2237748	0.974497333333333	0.983570333333333
chr1	1510056	1510109	0	0.00907066666666667
chr1	6566420	6566479	0.938820666666667	0.947883333333333
chr1	9064776	9064889	0.859596333333333	0.868647
chr1	1189750	1189796	0.971422333333333	0.980437
chr1	6495383	6495450	0.969759333333333	0.978726666666667
chr1	861099	861217	0.00555556666666667	0.0145061666666667
chr1	8085894	8085926	0.0136752	0.0225480333333333
chr1	2391837	2391914	0.800344	0.809191333333333
chr1	9352704	9352775	0	0.0088384
chr1	6321047	6321149	0	0.00877193333333333
chr1	7764879	7764951	0.00411523333333333	0.0128832033333333
chr1	2159207	2159258	0.0165736966666667	0.0253405333333333
chr1	8883811	8883878	0.958333333333333	0.967058666666667
chr1	9295189	9295212	0	0.0087222
chr1	9970360	9970420	0	0.0087037
chr1	6685072	6685096	0	0.00869466666666667
chr1	3631496	3631575	0.945441	0.954111333333333
chr1	7764433	7764479	0.0222930433333333	0.0308786533333333
chr1	1051135	1051192	0.00347223333333333	0.0120463
chr1	3540842	3540900	0.00378786666666667	0.01235465
chr1	840239	840278	0	0.008547
chr1	1052044	1052115	0.00595236666666667	0.0144155
chr1	1535798	1535902	0.0328194366666667	0.0412614666666667
chr1	8763188	8763230	0.00732453	0.0156961666666667
chr1	6239948	6240086	0.00320512666666667	0.01145977
chr1	6453691	6453733	0.00176367	0.00997756666666667
chr1	8877194	8877269	0	0.00820603666666667
chr1	2160051	2160083	0.00887023333333333	0.0170735
chr1	1168876	1168908	0.955597666666667	0.963784
chr1	2323456	2323497	0.00222222333333333	0.0103979666666667
chr1	1102932	1102998	0.721795666666667	0.729908333333333
chr1	1228939	1229027	0.966666666666667	0.974764333333333
chr1	2478296	2478354	0.00292397666666667	0.0110021133333333
chr1	1284488	1284535	0.00288051333333333	0.0109523666666667
chr1	2160249	2160308	0	0.00805416666666667
chr1	762669	762718	0	0.00805153333333333
chr1	1051575	1051639	0	0.00799350333333333
chr1	1209155	1209251	0.0138889	0.0218323533333333
chr1	1051452	1051527	0.015873	0.0238095333333333
chr1	6296140	6296195	0	0.0079365
chr1	9600264	9600412	0	0.0079365
chr1	2433043	2433157	0.936508	0.944444333333333
chr1	6639920	6640008	0.0133333333333333	0.0212643666666667
chr1	6100657	6100690	0.958895333333333	0.966825333333333
chr1	955155	955228	0.010582	0.0184995333333333
chr1	9793523	9793632	0.965432	0.973290333333333
chr1	6306193	6306269	0.00980393333333333	0.0176342333333333
chr1	3547206	3547231	0.925505	0.933333333333333
chr1	1367713	1367757	0.547619	0.555446366666667
chr1	7764138	7764190	0.0167272666666667	0.0245319
chr1	1475903	1475940	0.0149799733333333	0.0227831666666667
chr1	6550473	6550531	0.0166666666666667	0.0243935666666667
chr1	9791326	9791363	0.962389666666667	0.970115333333333
chr1	911470	911539	0.0171428666666667	0.0248629333333333
chr1	1021339	1021454	0.869658666666667	0.877347333333333
chr1	1181883	1181993	0.0468409666666667	0.054528
chr1	3563266	3563291	0.936474	0.944143333333333
chr1	6052868	6052897	0.0185185333333333	0.0261816666666667
chr1	6550419	6550472	0	0.00766283333333333
chr1	2276956	2277020	0.890239333333333	0.897901333333333
chr1	6158109	6158165	0.784814	0.792471666666667
chr1	6761602	6761659	0.00166666666666667	0.00925269666666667
chr1	6117734	6117799	0.886566	0.894119666666667
chr1	9294558	9294710	0.0138889	0.0214318333333333
chr1	8384642	8384717	0.925779666666667	0.933298
chr1	1285050	1285097	0	0.0074526
chr1	6846185	6846320	0	0.0074405
chr1	1263037	1263165	0.893333333333333	0.900768666666667
chr1	8483390	8483539	0	0.0074074
chr1	6240340	6240404	0.0246583333333333	0.0320372
chr1	6653410	6653455	0.968906333333333	0.976276333333333
chr1	1407345	1407381	0	0.00729166666666667
chr1	1243536	1243609	0	0.00727513666666667
chr1	7952760	7952841	0.786375666666667	0.793650666666667
chr1	6607771	6607815	0.983377333333333	0.990624666666667
chr1	9295334	9295375	0	0.00724636666666667
chr1	9970639	9970687	0	0.00724636666666667
chr1	9649088	9649167	0	0.00722102666666667
chr1	1344454	1344549	0.968323333333333	0.975499666666667
chr1	1510230	1510282	0	0.00701567
chr1	6425685	6425751	0.962963	0.969977666666667
chr1	6844836	6844905	0.015873	0.0228815433333333
chr1	7831285	7831317	0	0.0069853
chr1	7536638	7536686	0.0588972	0.0658730666666667
chr1	2446497	2446619	0.967262	0.974211666666667
chr1	6143557	6143596	0.968416	0.975332333333333
chr1	7724027	7724143	0.917647	0.924509666666667
chr1	1563811	1563895	0.946036	0.952882
chr1	6365425	6365487	0.872949666666667	0.879767
chr1	7844234	7844301	0.00617283333333333	0.0129835333333333
chr1	896321	896424	0.0178571333333333	0.02460962
chr1	2282541	2282639	0.908333333333333	0.914956666666667
chr1	2572841	2572984	0.904762	0.911352666666667
chr1	1272398	1272476	0.972999333333333	0.979559
chr1	1550855	1550924	0	0.00653593333333333
chr1	3440724	3440767	0.948485	0.954963
chr1	1344676	1344731	0.979444333333333	0.985838666666667
chr1	6570113	6570165	0.919852666666667	0.926215
chr1	6530992	6531062	0.929931666666667	0.936283333333333
chr1	1709454	1709481	0	0.00633856666666667
chr1	3693428	3693510	0.923214333333333	0.929547
chr1	1284061	1284175	0.0066792	0.0129823566666667
chr1	9324830	9324882	0.967592666666667	0.973856333333333
chr1	4688420	4688495	0.842056333333333	0.848290333333333
chr1	1004708	1004789	0.00333333333333333	0.0095008
chr1	2526785	2526853	0.977777666666667	0.983796333333333
chr1	1320834	1320877	0.978381	0.984375
chr1	1284679	1284772	0	0.0059737
chr1	6453127	6453155	0	0.00595236666666667
chr1	6327902	6328051	0.952381	0.958333333333333
chr1	3615128	3615203	0.887482	0.893415666666667
chr1	2537001	2537099	0.88179	0.887721666666667
chr1	1342445	1342472	0	0.00592593333333333
chr1	2560389	2560458	0.0236999	0.0296207
chr1	6184920	6184996	0.938920333333333	0.944832
chr1	3689318	3689369	0.0114449333333333	0.0172896
chr1	7013904	7013983	0.976735333333333	0.982524333333333
chr1	9353650	9353683	0.0092262	0.0150124333333333
chr1	2518524	2518576	0.0058997	0.01165161
chr1	2453162	2453258	0.934282	0.940033333333333
chr1	9749680	9749705	0	0.00574713333333333
chr1	6547539	6547584	0.961073	0.966802
chr1	2448138	2448230	0.949537	0.955224666666667
chr1	6145872	6145979	0.928491	0.934138
chr1	6761887	6761945	0.0148148	0.0204545333333333
chr1	6052974	6053145	0	0.00555556666666667
chr1	6295430	6295620	0	0.00555556666666667
chr1	1475941	1476019	0.0215686333333333	0.0270824333333333
chr1	1271750	1271851	0.960697333333333	0.966187666666667
chr1	1244009	1244036	0	0.00546446666666667
chr1	6550245	6550418	0	0.00546446666666667
chr1	1576264	1576334	0.979085	0.984456666666667
chr1	6452942	6452985	0.00190476333333333	0.00719206
chr1	1163629	1163717	0.976054666666667	0.981255333333333
chr1	8763103	8763165	0	0.0051282
chr1	6507934	6508034	0.0134838	0.0185416666666667
chr1	1407234	1407344	0	0.00503573666666667
chr1	8012853	8012929	0.953333333333333	0.958333333333333
chr1	955696	955727	0	0.00497513333333333
chr1	1559030	1559113	0.958497	0.963404333333333
chr1	2126148	2126200	0.0138889	0.0187913
chr1	1209506	1209538	0	0.00490196666666667
chr1	6976327	6976428	0.839646666666667	0.844444333333333
chr1	3816370	3816478	0	0.00479616666666667
chr1	1244140	1244265	0.00305810333333333	0.00784445333333333
chr1	9318190	9318249	0.985275666666667	0.990049666666667
chr1	1024328	1024389	0.963937333333333	0.968704666666667
chr1	9668981	9669060	0.988023	0.992637333333333
chr1	9884065	9884147	0.0111111	0.0157237633333333
chr1	1018181	1018228	0.939105333333333	0.943614666666667
chr1	3816662	3816703	0	0.0045045
chr1	6545625	6545671	0.00490196666666667	0.00938966666666667
chr1	6976260	6976326	0.971296333333333	0.975751666666667
chr1	9188953	9189105	0	0.00444443333333333
chr1	8483643	8483677	0.005291	0.00972705333333333
chr1	8877980	8878067	0.0166666666666667	0.02109357
chr1	1556686	1556718	0.961472333333333	0.965892666666667
chr1	917688	917818	0.7	0.704400333333333
chr1	2065068	2065098	0.0242592666666667	0.0286215966666667
chr1	3816740	3816784	0.0162907333333333	0.0206501666666667
