,chr,start,end,healthy1-V,healthy2-V,healthy3-V,nbl1-V,nbl2-V,nbl3-V
1543,chr1,1685463,1685523,0.851613,0.979167,0.905405,0.964286,0.978723,0.977273
1544,chr1,1685524,1685567,0.990991,0.972973,0.983871,0.969697,0.97619,0.9375
1545,chr1,1686080,1686115,0.925926,0.883721,0.930233,0.937853,0.963415,0.969697
1546,chr1,1686901,1687088,0.928571,0.982143,0.952381,0.9375,0.964286,1.0
1547,chr1,1688383,1688468,0.944444,0.952381,0.941176,0.950617,0.9,1.0
1548,chr1,1688940,1689002,0.959184,0.914286,0.875,0.954545,1.0,1.0
1549,chr1,1689003,1689051,0.694444,0.746377,0.724638,0.757895,0.787879,0.566667
1550,chr1,1689432,1689483,0.8,0.891892,0.928571,0.918605,0.861111,0.961538
1551,chr1,1689869,1689914,0.805085,0.946809,0.986111,0.833333,1.0,1.0
1552,chr1,1690235,1690339,0.729167,0.729167,0.888889,0.930337,0.984848,0.966667
1553,chr1,1690340,1690430,0.77193,0.75,0.7,0.892617,0.987952,0.976744
1554,chr1,1690431,1690464,0.474138,0.317308,0.442857,0.791667,0.888889,1.0
1555,chr1,1691265,1691392,1.0,0.857143,0.8125,0.946269,0.907895,0.982143
1556,chr1,1691393,1691450,0.827957,0.852941,0.894737,0.957983,0.973684,1.0
1557,chr1,1691451,1691554,0.888889,0.9625,0.953846,0.949153,0.990826,0.938776
1558,chr1,1693320,1693443,1.0,0.75,1.0,0.87234,0.869565,0.666667
1559,chr1,1694645,1694778,1.0,1.0,1.0,0.939394,1.0,1.0
1560,chr1,1695703,1695816,0.5,1.0,0.5,0.46875,0.96,0.875
1561,chr1,1696081,1696195,0.0,1.0,0.666667,1.0,0.769231,0.962963
1562,chr1,1696558,1696723,0.461538,0.702703,0.555556,0.979592,0.930108,0.875
1563,chr1,1704200,1704336,1.0,1.0,1.0,0.909091,1.0,1.0
1564,chr1,1709403,1709453,0.0,0.0230769,0.0,0.0278012,0.0333333,0.0241935
1565,chr1,1709454,1709481,0.0,0.0,0.0,0.0190157,0.0,0.0
1566,chr1,1709496,1709627,0.0,0.0,0.0,0.00816327,0.0384615,0.0
1567,chr1,1709628,1709710,0.0,0.0,0.0,0.0212072,0.0184049,0.0578512
1568,chr1,1709711,1709766,0.0,0.0,0.0,0.0266876,0.0196078,0.0238095
1569,chr1,1709767,1709858,0.0,0.0,0.00699301,0.00513699,0.0314685,0.0
1570,chr1,1709872,1709970,0.0,0.0,0.0,0.00537634,0.0198675,0.0166667
1571,chr1,1710165,1710194,0.0128205,0.0,0.0111111,0.0232323,0.0215054,0.025641
1572,chr1,1710208,1710261,0.0260417,0.00387597,0.0,0.0135478,0.0456853,0.0166667
1573,chr1,1710262,1710305,0.0144928,0.0,0.0,0.0124088,0.0384615,0.0196078
1574,chr1,1710320,1710383,0.0,0.0,0.0128205,0.0045045,0.0188679,0.0
1575,chr1,1710384,1710410,0.0,0.0,0.0,0.0,0.0,0.0
1576,chr1,1713676,1713715,0.0,1.0,0.714286,0.925926,1.0,1.0
1577,chr1,1714001,1714082,0.0380952,0.0434783,0.056,0.975275,0.984472,0.989011
1578,chr1,1721877,1721988,1.0,1.0,0.9375,1.0,0.972973,0.909091
1579,chr1,1722771,1722908,1.0,1.0,1.0,1.0,0.897436,1.0
1580,chr1,1724668,1724831,0.5,1.0,1.0,1.0,0.772727,1.0
1581,chr1,1736525,1736618,1.0,1.0,0.9375,0.961538,0.947368,1.0
1582,chr1,1739109,1739237,1.0,0.875,0.964286,0.878049,0.913043,0.9375
1583,chr1,1742855,1742990,1.0,1.0,0.928571,0.95,0.97561,0.923077
1584,chr1,1779540,1779673,0.578947,1.0,1.0,1.0,1.0,0.857143
1585,chr1,1783204,1783337,1.0,0.875,1.0,0.875,1.0,1.0
1586,chr1,1793361,1793429,0.928571,0.916667,1.0,0.72,0.958333,1.0
1587,chr1,1796949,1797036,0.934783,0.878378,1.0,0.988439,1.0,0.947368
1588,chr1,1798317,1798426,0.958333,1.0,1.0,0.987179,1.0,0.958333
1589,chr1,1805765,1805901,1.0,0.981818,0.615385,1.0,0.914286,1.0
1590,chr1,1811761,1811882,0.912698,1.0,0.714286,0.928571,1.0,1.0
1591,chr1,1811883,1811948,0.898936,0.931818,0.907895,0.971154,0.927885,0.965217
1592,chr1,1813134,1813325,1.0,1.0,1.0,1.0,0.75,1.0
1593,chr1,1817468,1817532,0.962963,0.982143,1.0,0.950413,0.978261,1.0
1594,chr1,1819147,1819213,0.931507,0.948718,0.943182,0.947368,0.976744,0.955556
1595,chr1,1820134,1820200,0.6,0.52381,0.7,0.787129,0.583333,0.526316
1596,chr1,1821530,1821575,0.0,0.0,0.0,0.0156472,0.0148148,0.0243902
1597,chr1,1821586,1821690,0.0,0.0,0.0,0.00710059,0.0122699,0.0181818
1598,chr1,1821691,1821733,0.0,0.0,0.0,0.0293367,0.0303951,0.0687831
1599,chr1,1821734,1821786,0.0,0.0,0.0,0.014549,0.0381944,0.0
1600,chr1,1821787,1821829,0.024,0.0,0.00909091,0.0161404,0.0313725,0.0545455
1601,chr1,1821830,1821863,0.0206897,0.0,0.0,0.0257353,0.0147059,0.03125
1602,chr1,1821864,1821902,0.0,0.0,0.0,0.023145,0.015873,0.0206186
1603,chr1,1821953,1821999,0.0,0.0251572,0.0,0.0144068,0.0185185,0.0372671
1604,chr1,1822000,1822039,0.0,0.0,0.0,0.025,0.0416667,0.0833333
1605,chr1,1822040,1822105,0.0,0.0,0.0,0.0163934,0.0241935,0.025
1606,chr1,1822106,1822137,0.0176471,0.0,0.0,0.0181185,0.0113208,0.072
1607,chr1,1822138,1822166,0.0,0.0,0.0,0.0148148,0.0892857,0.025
1608,chr1,1822167,1822227,0.0,0.0,0.0,0.0170068,0.0119048,0.047619
1609,chr1,1822375,1822418,0.0,0.0,0.0,0.0148472,0.0215054,0.037037
1610,chr1,1822754,1822812,0.0,0.0,0.0,0.0169635,0.0258065,0.0533333
1611,chr1,1822942,1823024,0.0,0.0142857,0.0204082,0.0198135,0.0229885,0.0267857
1612,chr1,1823046,1823208,0.0,0.0,0.0,0.00273973,0.0,0.0588235
1613,chr1,1823423,1823482,0.0,0.0175439,0.1,0.378882,0.5,0.227273
1614,chr1,1828424,1828491,0.833333,0.87037,0.939394,0.72428,0.87037,0.540541
1615,chr1,1830581,1830700,0.111111,0.130435,0.307692,0.810127,0.880952,0.4
1616,chr1,1839312,1839443,1.0,1.0,1.0,1.0,1.0,0.923077
1617,chr1,1839600,1839744,0.714286,1.0,1.0,0.833333,1.0,1.0
1618,chr1,1840015,1840099,0.0,0.0,0.0,0.106383,0.176471,0.0625
1619,chr1,1840100,1840217,0.1,0.01,0.0,0.090379,0.18125,0.0940171
1620,chr1,1840218,1840343,0.0422535,0.0,0.0,0.0187354,0.0454545,0.057377
1621,chr1,1840380,1840468,0.00520833,0.0,0.0,0.00833333,0.00925926,0.0416667
1622,chr1,1840492,1840538,0.0,0.0,0.0,0.0869565,0.0,0.0
1623,chr1,1840745,1840798,0.0,0.0,0.0,0.0,0.0178571,0.0138889
1624,chr1,1840799,1840985,0.263158,0.0,0.0,0.351852,0.333333,0.222222
1625,chr1,1841244,1841313,0.862903,0.671053,0.673077,0.933333,0.966667,0.955882
1626,chr1,1841314,1841344,0.888889,0.801587,0.87,0.973849,0.972222,1.0
1627,chr1,1841345,1841426,0.85,0.909091,1.0,1.0,1.0,1.0
1628,chr1,1842273,1842363,0.933333,0.714286,0.75,0.896226,0.870968,0.909091
1629,chr1,1842364,1842454,0.952381,0.921569,1.0,0.954667,0.982143,0.875
1630,chr1,1842455,1842481,1.0,0.972222,1.0,0.982188,0.907407,0.851852
1631,chr1,1846962,1847010,0.696429,0.641026,0.652778,0.90566,0.9,0.416667
1632,chr1,1847011,1847054,0.157895,0.178571,0.0,0.755556,0.9375,0.0
1633,chr1,1848551,1848648,1.0,0.977778,1.0,0.94152,0.948718,0.958333
1634,chr1,1849811,1849912,1.0,0.941176,0.861111,0.9125,0.965517,0.833333
1635,chr1,1850217,1850274,0.301282,0.177083,0.166667,0.613767,0.708333,0.916667
1636,chr1,1850461,1850548,0.0,0.0,0.0,0.028436,0.0494505,0.0119048
1637,chr1,1850549,1850696,0.0,0.0,0.0,0.0128205,0.0372881,0.00775194
1638,chr1,1850824,1850901,0.0,0.0,0.0,0.00260417,0.0169492,0.0234375
1639,chr1,1851255,1851316,0.0797101,0.0902778,0.138889,0.0221774,0.103704,0.0364583
1640,chr1,1852604,1852663,0.893333,0.875,0.862069,0.841549,0.983333,0.413043
1641,chr1,1853066,1853151,1.0,1.0,0.888889,0.741935,1.0,0.75
1642,chr1,1854449,1854574,1.0,0.928571,0.857143,0.6875,1.0,0.416667
1643,chr1,1855184,1855302,1.0,0.666667,0.666667,0.932432,1.0,0.4
1644,chr1,1856073,1856163,0.541667,0.424242,0.458333,0.320988,0.755102,0.0357143
1645,chr1,1859448,1859541,0.523256,0.857143,0.65,0.581081,0.852632,0.371429
1646,chr1,1859773,1859857,0.3,0.596491,0.357143,0.0307018,0.631579,0.139535
1647,chr1,1859858,1859910,0.953488,0.835165,0.882353,0.754854,0.966667,0.0833333
1648,chr1,1860133,1860208,0.852273,0.897727,0.891892,0.717593,0.886598,0.137931
1649,chr1,1860209,1860295,0.87037,0.888889,0.846154,0.683761,0.6,0.0512821
1650,chr1,1860296,1860372,0.666667,0.933333,0.84375,0.107527,0.5,0.0
1651,chr1,1861755,1861867,1.0,0.909091,0.965517,0.768707,0.97561,0.0357143
1652,chr1,1872273,1872407,0.814815,0.789474,1.0,0.357143,0.826087,0.0714286
1653,chr1,1873366,1873442,0.952381,0.923077,0.852941,0.67509,0.96063,0.159091
1654,chr1,1874140,1874270,0.666667,0.75,0.923077,0.797468,0.916667,0.111111
1655,chr1,1874488,1874539,0.83,0.839286,0.959677,0.951515,0.980769,0.0714286
1656,chr1,1874610,1874721,0.8,0.956522,1.0,0.967742,0.964286,0.0
1657,chr1,1874722,1874772,0.922872,0.846154,0.935484,0.939832,0.970339,0.0238095
1658,chr1,1874808,1874871,0.888889,1.0,1.0,0.965066,0.981707,0.0555556
1659,chr1,1874905,1875010,1.0,0.958333,0.95,0.949239,0.963636,0.75
1660,chr1,1875803,1875852,0.0833333,0.388889,0.0,0.0862069,0.0,0.0
1661,chr1,1879001,1879124,0.666667,0.933333,0.666667,0.383721,0.6875,0.0
1662,chr1,1879125,1879203,0.615385,0.825397,0.733333,0.127753,0.45,0.0
1663,chr1,1879204,1879403,1.0,0.666667,1.0,0.234043,0.769231,0.0
1664,chr1,1889067,1889101,1.0,0.973684,0.977778,0.288256,0.90625,0.0526316
1665,chr1,1889188,1889298,0.985294,0.75,0.777778,0.117647,0.916667,0.0178571
1666,chr1,1891441,1891577,0.0,0.0,0.0,0.0,0.0,0.0
1667,chr1,1891578,1891610,0.0,0.0,0.0454545,0.0176678,0.0980392,0.0454545
1668,chr1,1896556,1896613,0.902174,0.77027,0.808824,0.125,0.914634,0.0625
1669,chr1,1896614,1896654,0.611111,0.673077,0.685714,0.0483871,0.791045,0.0
1670,chr1,1897728,1897753,0.876712,0.818182,0.921053,0.0357143,0.911765,0.05
1671,chr1,1897768,1897886,0.714286,0.5,0.684211,0.0707965,0.818182,0.0555556
1672,chr1,1897887,1897940,0.533333,0.65493,0.648649,0.0297723,0.741379,0.0227273
1673,chr1,1897941,1898043,0.636364,0.694444,0.732143,0.401235,0.820513,0.0277778
1674,chr1,1900345,1900378,0.724138,0.822581,0.913043,0.0767196,0.75,0.030303
1675,chr1,1900917,1900968,0.972222,1.0,1.0,0.0547945,1.0,0.0
1676,chr1,1900969,1901072,0.666667,0.75,0.941176,0.0566038,0.742857,0.166667
1677,chr1,1902071,1902124,0.92,1.0,0.962963,0.875,0.804878,0.181818
1678,chr1,1903373,1903419,0.964286,0.981481,0.990826,0.862275,0.957627,0.0
1679,chr1,1905160,1905306,1.0,0.111111,0.0,0.5,0.9,0.0
1680,chr1,1905858,1905895,0.868421,0.920455,0.942857,0.261792,0.514706,0.05
1681,chr1,1905896,1906022,1.0,1.0,0.851064,0.177778,0.833333,0.166667
1682,chr1,1906023,1906100,0.9,0.833333,0.916667,0.436975,0.744186,0.0344828
1683,chr1,1906447,1906503,0.85,0.796875,0.890625,0.880597,0.95625,0.0333333
1684,chr1,1907387,1907431,1.0,1.0,1.0,0.955224,1.0,0.142857
1685,chr1,1909692,1909811,1.0,1.0,1.0,0.0659341,0.470588,0.0714286
1686,chr1,1911913,1911948,0.955357,1.0,0.990385,0.951654,0.776786,0.774194
1687,chr1,1911949,1911985,1.0,1.0,0.912088,0.959427,0.885714,0.857143
1688,chr1,1914124,1914156,1.0,0.96875,0.916667,0.798206,0.12069,0.151515
1689,chr1,1915220,1915287,0.960526,0.825,1.0,0.441781,0.974138,0.15625
1690,chr1,1916292,1916343,0.925926,0.913043,0.969697,0.0,0.432836,0.0344828
1691,chr1,1916718,1916805,0.85,0.928571,0.951613,0.169421,0.9625,0.0
1692,chr1,1916806,1916951,0.928571,0.962963,1.0,0.0824742,0.902174,0.125
1693,chr1,1917227,1917374,1.0,0.916667,0.869565,0.683333,0.87037,0.530303
1694,chr1,1917375,1917430,0.967742,0.93125,0.945652,0.233881,0.864286,0.0576923
1695,chr1,1917719,1917796,0.916667,0.9375,1.0,0.24359,0.96875,0.0
1696,chr1,1917797,1917989,1.0,1.0,0.785714,0.2,1.0,0.0
1697,chr1,1919274,1919311,0.957516,0.939394,0.964286,0.885714,0.967033,0.0277778
1698,chr1,1920339,1920389,0.222222,0.0555556,0.333333,0.029703,0.825,0.0625
1699,chr1,1920725,1920754,0.836364,0.971154,0.884615,0.165899,0.567568,0.0625
1700,chr1,1921195,1921246,0.918033,0.960526,0.919355,0.25,0.961538,0.0277778
1701,chr1,1926787,1926854,0.962963,0.984127,0.881356,0.787234,0.987654,0.0714286
1702,chr1,1927070,1927202,1.0,1.0,0.9,0.631579,0.875,0.0
1703,chr1,1928081,1928149,0.477273,0.533333,0.5,0.568627,0.944882,0.0
1704,chr1,1934973,1935038,0.111111,0.0,0.0,0.0634921,0.826923,0.0588235
1705,chr1,1935191,1935239,0.0141844,0.0188679,0.0240964,0.0366089,0.642308,0.0530973
1706,chr1,1935240,1935294,0.0,0.0,0.0,0.0387097,0.61658,0.0410959
1707,chr1,1935295,1935324,0.0183486,0.0344828,0.0,0.0175439,0.597561,0.0384615
1708,chr1,1935325,1935371,0.00833333,0.0222222,0.0,0.0199161,0.56229,0.0277778
1709,chr1,1935378,1935450,0.0493827,0.0,0.0454545,0.0952986,0.631868,0.0444444
1710,chr1,1936248,1936315,0.852941,0.966667,0.944444,0.488372,0.923077,0.0
1711,chr1,1936316,1936445,0.833333,0.866667,0.944444,0.666667,0.927536,0.166667
1712,chr1,1936446,1936526,0.772727,0.769231,0.796296,0.407407,0.907407,0.333333
1713,chr1,1936527,1936610,0.568182,0.569444,0.675,0.515625,0.75,0.416667
1714,chr1,1936611,1936710,1.0,0.895833,0.946429,0.703704,0.956522,0.5
1715,chr1,1939372,1939534,1.0,1.0,1.0,0.0,1.0,0.0
1716,chr1,1939535,1939620,0.944444,0.583333,0.9,0.103448,0.769231,0.0
1717,chr1,1940642,1940738,1.0,1.0,0.705882,0.0588235,0.84,0.0
1718,chr1,1940739,1940891,1.0,0.8125,1.0,0.0,0.973684,0.0
1719,chr1,1941569,1941718,0.8,1.0,1.0,0.75,0.75,0.409091
1720,chr1,1946609,1946739,0.538462,0.785714,0.666667,0.047619,0.893939,0.0
1721,chr1,1949354,1949420,0.95,0.884615,0.866667,0.0405405,0.962264,0.357143
1722,chr1,1950415,1950519,0.0307692,0.0,0.060241,0.2,0.173913,0.037037
1723,chr1,1950545,1950582,0.0666667,0.0392157,0.0,0.0563978,0.0387097,0.0863309
1724,chr1,1950698,1950817,0.0225564,0.0,0.00518135,0.043883,0.0126904,0.0487805
1725,chr1,1950818,1950877,0.0,0.0,0.00454545,0.0427607,0.025,0.2
1726,chr1,1950878,1951013,0.0,0.0,0.0,0.0830325,0.00925926,0.0617284
1727,chr1,1951033,1951069,0.0,0.012987,0.0,0.0960219,0.00980392,0.636364
1728,chr1,1951070,1951106,0.0,0.00408163,0.0340909,0.0882883,0.03125,0.122449
1729,chr1,1951107,1951161,0.0315789,0.0,0.0,0.358377,0.0433604,0.0729614
1730,chr1,1951162,1951219,0.0,0.0,0.00952381,0.285075,0.115385,0.0888889
1731,chr1,1951220,1951255,0.045,0.0484848,0.0,0.049359,0.169231,0.2
1732,chr1,1951256,1951284,0.0265152,0.0334728,0.0151515,0.0730337,0.233607,0.06
1733,chr1,1951285,1951387,0.030303,0.130952,0.15625,0.455026,0.32967,0.0238095
1734,chr1,1951388,1951438,0.358974,0.315789,0.388889,0.175347,0.793103,0.352941
1735,chr1,1953038,1953108,0.948571,0.941558,0.9375,0.209337,0.971429,0.179856
1736,chr1,1954709,1954791,1.0,0.818182,0.857143,0.230769,0.888889,0.0833333
1737,chr1,1956146,1956193,0.0,0.0,0.0,0.133333,0.25,0.0
1738,chr1,1956478,1956512,0.938596,0.921053,0.913043,0.856098,1.0,0.0833333
1739,chr1,1956702,1956734,0.789474,0.772727,0.851852,0.483871,0.636364,0.137931
1740,chr1,1957140,1957175,0.726908,0.448485,0.392157,0.0757576,0.925926,0.0512821
1741,chr1,1957219,1957280,0.730769,0.238095,0.466667,0.0657109,0.920398,0.0686275
1742,chr1,1957281,1957384,0.316667,0.555556,0.481481,0.055914,0.748538,0.126984
1743,chr1,1957711,1957759,0.603279,0.561224,0.496454,0.414861,0.772727,0.136986
1744,chr1,1957760,1957864,0.361111,0.380952,0.333333,0.410431,0.811518,0.230769
1745,chr1,1957865,1957995,1.0,1.0,0.875,0.9375,0.9,0.5
1746,chr1,1958198,1958313,0.666667,0.909091,1.0,0.705882,1.0,0.375
1747,chr1,1959307,1959414,0.892857,1.0,0.96875,0.32967,0.80303,0.1875
1748,chr1,1959415,1959546,0.888889,0.952381,0.862069,0.623932,0.964286,0.0
1749,chr1,1959558,1959729,1.0,1.0,1.0,0.725,0.972603,0.0
1750,chr1,1961408,1961465,0.945578,0.933333,0.946667,0.330435,0.948718,0.0
1751,chr1,1961466,1961496,0.945098,0.906667,0.924242,0.719243,0.965517,0.0175439
1752,chr1,1961513,1961613,0.857143,1.0,0.916667,0.649606,0.916667,0.0
1753,chr1,1961614,1961758,0.797101,1.0,0.9,0.670103,0.96875,0.0178571
1754,chr1,1961759,1961923,0.8,1.0,0.333333,0.232558,0.939394,0.0952381
1755,chr1,1961924,1961989,0.875,0.83908,0.928571,0.189189,0.953125,0.0555556
1756,chr1,1961990,1962111,1.0,0.94,1.0,0.242424,0.954955,0.0
1757,chr1,1963748,1963849,0.857143,0.692308,0.846154,0.0309278,0.461538,0.0714286
1758,chr1,1966459,1966574,1.0,0.875,1.0,0.263158,0.958333,0.0
1759,chr1,1966802,1966846,0.971429,0.923077,0.973684,0.731818,0.988235,0.0588235
1760,chr1,1967728,1967842,0.75,0.8125,1.0,0.0344828,0.774194,0.0
1761,chr1,1967843,1967920,0.990741,0.875,0.978261,0.490157,0.942029,0.0181818
1762,chr1,1967921,1968036,1.0,0.694444,0.538462,0.0808081,0.909091,0.0740741
1763,chr1,1968521,1968552,1.0,0.944444,1.0,0.384615,1.0,0.285714
1764,chr1,1970393,1970464,0.927273,0.880952,1.0,0.254386,0.923077,0.0909091
1765,chr1,1971971,1972038,1.0,0.974359,0.857143,0.486842,0.900826,0.025641
1766,chr1,1972776,1972924,1.0,0.6,1.0,0.222222,1.0,0.166667
1767,chr1,1976114,1976207,0.0,0.0,0.0119048,0.173109,0.220779,0.0816327
1768,chr1,1976225,1976286,0.0,0.0117647,0.0,0.0813528,0.273438,0.0441176
1769,chr1,1976336,1976381,0.00833333,0.0,0.0,0.0292237,0.0231788,0.0657895
1770,chr1,1976382,1976481,0.0,0.0,0.0,0.0197775,0.0225564,0.0310078
1771,chr1,1976482,1976546,0.0,0.0,0.0,0.0106762,0.0529412,0.025
1772,chr1,1976547,1976644,0.0918919,0.0613718,0.0680272,0.0566449,0.116129,0.0123457
1773,chr1,1976645,1976709,0.261905,0.166667,0.294118,0.373057,0.712963,0.125
1774,chr1,1977977,1978087,0.0,0.0,0.0833333,0.75,0.934783,0.166667
1775,chr1,1978088,1978150,0.0,0.0588235,0.0,0.475,0.769231,0.0
1776,chr1,1978151,1978204,0.183333,0.1875,0.1875,0.561404,0.766667,0.0833333
1777,chr1,1978714,1978770,0.473684,0.290698,0.463158,0.148936,0.920455,0.0
1778,chr1,1979345,1979445,0.52,0.4375,0.733333,0.16,0.9,0.1
1779,chr1,1981414,1981566,0.0,0.0,0.0,0.352713,0.0793651,0.333333
1780,chr1,1981567,1981592,0.0,0.0,0.0,0.321321,0.00854701,0.407407
1781,chr1,1981611,1981723,0.0,0.00462963,0.0,0.509231,0.0402477,0.111111
1782,chr1,1981724,1981798,0.0,0.0,0.0,0.646412,0.026455,0.734694
1783,chr1,1981799,1981875,0.0,0.0,0.0,0.771007,0.0274725,0.613636
1784,chr1,1981876,1981922,0.0,0.0,0.0,0.437866,0.0172414,0.0707071
1785,chr1,1981943,1982023,0.0,0.00809717,0.00334448,0.447278,0.017094,0.555556
1786,chr1,1982033,1982083,0.0,0.0,0.0,0.454802,0.0571429,0.169643
1787,chr1,1982084,1982260,0.0,0.0,0.0,0.553571,0.0614035,0.222222
1788,chr1,1982261,1982341,0.0,0.0,0.0,0.738905,0.171875,0.138889
1789,chr1,1982348,1982390,0.0333333,0.0,0.0196078,0.770686,0.393939,0.00877193
1790,chr1,1982391,1982438,0.00581395,0.0,0.0,0.543165,0.472222,0.03125
1791,chr1,1982439,1982538,0.0,0.0111111,0.0181818,0.831933,0.734375,0.0645161
1792,chr1,1982576,1982609,0.0352941,0.0597015,0.105263,0.58589,0.853535,0.0344828
1793,chr1,1982610,1982703,0.0555556,0.0392157,0.047619,0.50263,0.944223,0.0888889
1794,chr1,1982704,1982825,0.333333,0.166667,0.333333,0.232258,0.923077,0.208333
1795,chr1,1983003,1983051,0.375,0.354167,0.591837,0.121145,0.616667,0.0
1796,chr1,1983052,1983105,0.671875,0.622642,0.52,0.461538,0.690909,0.0238095
1797,chr1,1983135,1983162,1.0,0.692308,0.871212,0.5,0.952381,0.0555556
1798,chr1,1983163,1983259,0.833333,0.938462,0.877193,0.283898,0.970874,0.0333333
1799,chr1,1983648,1983773,1.0,1.0,1.0,0.421053,0.938462,0.0
1800,chr1,1986028,1986071,0.8,0.813725,0.802632,0.371105,0.932203,0.0
1801,chr1,1986072,1986185,0.888889,1.0,0.785714,0.529412,0.9375,0.0666667
1802,chr1,1986220,1986274,0.894444,0.924731,0.910569,0.654987,0.965812,0.62963
1803,chr1,1987634,1987711,0.909091,0.914286,0.97561,0.294821,0.928571,0.227273
1804,chr1,1988462,1988607,1.0,1.0,1.0,1.0,1.0,1.0
1805,chr1,1988624,1988742,1.0,0.555556,0.692308,0.222222,1.0,0.2
1806,chr1,1988743,1988807,0.91954,0.933333,0.847826,0.555556,1.0,0.0
1807,chr1,1988953,1989025,0.984615,0.95122,1.0,0.163265,1.0,0.1
1808,chr1,1992035,1992058,1.0,1.0,0.954545,0.0,1.0,0.0
1809,chr1,1992122,1992172,0.977273,1.0,0.974359,0.318584,0.934783,0.0
1810,chr1,1992173,1992343,1.0,1.0,1.0,0.695652,0.980769,0.0
1811,chr1,1996839,1996973,1.0,0.97561,0.75,0.666667,0.944444,0.296296
1812,chr1,1996974,1997041,0.977778,0.944444,1.0,0.0551471,0.968254,0.0833333
1813,chr1,1998935,1999045,1.0,0.9375,0.975,0.521739,0.96875,0.0
1814,chr1,1999046,1999161,1.0,0.982143,1.0,0.634069,0.956522,0.1
1815,chr1,1999622,1999667,0.971831,0.964912,0.969697,0.18439,0.976923,0.0416667
1816,chr1,2000273,2000338,1.0,0.888889,1.0,0.761905,1.0,0.0
1817,chr1,2000339,2000461,1.0,0.94,0.925,0.530612,1.0,0.133333
1818,chr1,2000462,2000588,0.933333,0.933333,1.0,0.604839,1.0,0.05
1819,chr1,2000611,2000678,1.0,0.962963,0.821429,0.810078,0.983871,0.0
1820,chr1,2001651,2001768,1.0,1.0,1.0,0.836364,0.964286,0.0
1821,chr1,2001769,2001871,1.0,1.0,0.888889,0.266667,1.0,0.0
1822,chr1,2001872,2002066,1.0,1.0,0.75,1.0,1.0,0.0
1823,chr1,2002290,2002410,1.0,1.0,0.916667,0.328571,0.878788,0.0
1824,chr1,2002411,2002450,0.9125,0.912281,0.869565,0.350133,0.938272,0.0666667
1825,chr1,2002451,2002566,1.0,1.0,1.0,0.77027,0.9375,0.25
1826,chr1,2004536,2004635,1.0,0.944444,0.833333,0.560694,0.854701,0.0
1827,chr1,2004925,2005122,1.0,0.666667,1.0,0.04,0.0,0.0
1828,chr1,2005143,2005195,1.0,0.846154,1.0,0.0100503,0.0,0.0
1829,chr1,2005196,2005253,0.921429,0.974359,0.906667,0.0125786,0.0426829,0.0125
1830,chr1,2005254,2005366,1.0,0.975309,0.880952,0.00829876,0.0,0.0454545
1831,chr1,2005367,2005408,0.949153,0.924419,0.920455,0.027439,0.0289855,0.0227273
1832,chr1,2005415,2005485,1.0,1.0,0.866667,0.0462428,0.025,0.0
1833,chr1,2005486,2005521,0.942708,0.912281,1.0,0.0309278,0.0380952,0.0222222
1834,chr1,2005522,2005550,0.971831,0.925532,0.884058,0.0304569,0.0133333,0.0116279
1835,chr1,2006859,2006895,0.912281,1.0,0.954545,0.688889,0.891892,0.482759
1836,chr1,2008009,2008104,0.888889,0.948718,1.0,0.741667,1.0,0.133333
1837,chr1,2010576,2010659,1.0,1.0,0.833333,1.0,0.971831,0.952381
1838,chr1,2013001,2013070,0.939759,0.95082,0.928571,0.607903,0.976471,0.391304
1839,chr1,2013800,2013933,0.85,0.969231,0.8,0.704545,0.941176,0.0
1840,chr1,2016742,2016788,1.0,0.909091,0.96,0.321678,0.95,0.0833333
1841,chr1,2017268,2017319,1.0,1.0,0.0,0.333333,0.636364,0.0
1842,chr1,2017976,2018120,1.0,0.833333,1.0,0.284314,0.916667,0.0
1843,chr1,2019214,2019258,0.897436,0.878788,0.925,0.199005,0.769231,0.0769231
1844,chr1,2019259,2019294,0.980769,0.894737,0.742857,0.349282,0.87037,0.1
1845,chr1,2019302,2019351,0.923077,0.970588,0.941176,0.245283,0.436782,0.0
1846,chr1,2020531,2020590,0.8,1.0,1.0,0.9,1.0,0.272727
1847,chr1,2020591,2020653,0.95814,0.942529,0.837398,0.719298,0.904762,0.047619
1848,chr1,2021262,2021414,1.0,1.0,1.0,0.875862,0.909091,0.037037
1849,chr1,2021433,2021479,0.966667,0.84,1.0,0.395,0.969697,0.0
1850,chr1,2023475,2023533,0.967213,0.947917,0.904762,0.930314,0.982143,0.5
1851,chr1,2023566,2023592,0.984848,1.0,1.0,0.883117,1.0,0.909091
1852,chr1,2023593,2023695,1.0,1.0,0.791667,0.777778,0.894737,0.116279
1853,chr1,2023696,2023880,0.823529,0.984848,1.0,0.683196,1.0,0.6
1854,chr1,2025611,2025716,0.944444,1.0,0.866667,0.640625,0.881579,0.37037
1855,chr1,2025717,2025795,0.833333,0.954545,0.966667,0.736486,0.980769,0.777778
1856,chr1,2025796,2025844,0.979798,1.0,1.0,0.817647,0.977528,0.909091
1857,chr1,2025845,2025893,0.709677,0.78125,0.695652,0.588629,0.821429,0.661017
1858,chr1,2025894,2025942,0.133333,0.0,0.0,0.0168067,0.0,0.0
1859,chr1,2027468,2027594,0.75,1.0,0.75,0.395349,0.9375,0.125
1860,chr1,2028901,2028941,1.0,1.0,0.935484,0.927757,1.0,0.4375
