,chr,start,end,healthy_depth,healthy_meth,nbl_depth,nbl_meth
2492,12,45444623,45444679,389.0,4.0,1107.0,252.0
2494,12,45444725,45444762,533.0,3.0,1380.0,600.0
2513,12,45979503,45979582,333.0,321.0,924.0,419.0
2525,12,46120771,46120812,300.0,0.0,1204.0,28.0
2528,12,46121405,46121466,384.0,0.0,610.0,16.0
2535,12,46122931,46122982,824.0,0.0,1776.0,32.0
2547,12,46384065,46384162,368.0,0.0,799.0,15.0
2552,12,46411879,46411992,407.0,393.0,1202.0,995.0
2555,12,46661447,46661507,999.0,3.0,1890.0,50.0
2556,12,46661508,46661602,152.0,0.0,400.0,5.0
2564,12,46663132,46663196,325.0,0.0,520.0,19.0
2566,12,46663281,46663360,474.0,1.0,1146.0,52.0
2569,12,46766594,46766627,384.0,1.0,1332.0,21.0
2571,12,46777660,46777699,368.0,1.0,2246.0,46.0
2577,12,47473483,47473568,208.0,0.0,994.0,161.0
2579,12,47473597,47473647,375.0,4.0,2196.0,334.0
2580,12,47473821,47473886,679.0,0.0,596.0,83.0
2595,12,48099550,48099625,924.0,5.0,3136.0,59.0
2596,12,48099705,48099797,144.0,2.0,524.0,15.0
2599,12,48131957,48132043,395.0,363.0,790.0,729.0
2604,12,48152582,48152639,375.0,4.0,960.0,195.0
2614,12,48167073,48167131,665.0,0.0,952.0,20.0
2636,12,48206998,48207071,305.0,8.0,1027.0,462.0
2641,12,48213377,48213409,450.0,3.0,940.0,16.0
2645,12,48213944,48213999,459.0,1.0,1089.0,15.0
2656,12,48299378,48299440,378.0,3.0,840.0,170.0
2673,12,48398136,48398176,560.0,4.0,3491.0,146.0
2675,12,48398238,48398294,584.0,4.0,1215.0,175.0
2680,12,48399197,48399294,349.0,211.0,687.0,427.0
2693,12,48577556,48577611,651.0,3.0,1378.0,23.0
2701,12,48723332,48723401,637.0,599.0,1520.0,1343.0
2702,12,48723469,48723527,681.0,590.0,2635.0,2450.0
2704,12,48744450,48744510,344.0,1.0,1034.0,24.0
2705,12,48744607,48744654,274.0,0.0,1217.0,29.0
2708,12,48744876,48744940,290.0,0.0,889.0,15.0
2714,12,48921816,48921899,767.0,735.0,1357.0,1145.0
2726,12,49109336,49109402,407.0,335.0,500.0,122.0
2738,12,49182758,49182829,320.0,0.0,1152.0,17.0
2744,12,49209349,49209405,426.0,1.0,835.0,30.0
2750,12,49212377,49212413,260.0,0.0,665.0,13.0
2763,12,49245741,49245856,212.0,0.0,560.0,10.0
2773,12,49319141,49319233,342.0,3.0,683.0,125.0
2778,12,49351241,49351291,371.0,0.0,653.0,16.0
2782,12,49364194,49364295,561.0,106.0,553.0,290.0
2791,12,49372185,49372272,632.0,7.0,1298.0,172.0
2795,12,49374247,49374313,445.0,0.0,509.0,97.0
2796,12,49374328,49374391,391.0,0.0,849.0,230.0
2799,12,49388623,49388663,470.0,62.0,1485.0,734.0
2804,12,49391051,49391088,623.0,2.0,1640.0,159.0
2811,12,49392064,49392163,441.0,4.0,562.0,44.0
2817,12,49393190,49393296,405.0,0.0,456.0,14.0
2831,12,49448433,49448524,350.0,332.0,954.0,912.0
2834,12,49453670,49453713,365.0,1.0,435.0,9.0
2835,12,49453764,49453824,476.0,0.0,2288.0,35.0
2836,12,49453825,49453857,730.0,4.0,2730.0,47.0
2837,12,49453858,49453907,354.0,0.0,1292.0,20.0
2838,12,49453919,49453949,938.0,0.0,3822.0,88.0
2840,12,49453990,49454052,431.0,0.0,1542.0,22.0
2853,12,49483996,49484083,250.0,1.0,771.0,39.0
2854,12,49484135,49484229,391.0,0.0,839.0,127.0
2864,12,49488072,49488144,342.0,7.0,762.0,39.0
2865,12,49488145,49488200,486.0,3.0,506.0,37.0
2869,12,49504135,49504249,583.0,0.0,711.0,10.0
2872,12,49524815,49524892,372.0,0.0,837.0,15.0
2878,12,49582358,49582436,370.0,3.0,360.0,5.0
2885,12,49658345,49658374,370.0,1.0,3303.0,3164.0
2890,12,49688942,49689007,255.0,18.0,475.0,175.0
2892,12,49689393,49689472,244.0,18.0,286.0,207.0
2903,12,49735757,49735842,387.0,19.0,2342.0,2129.0
2910,12,49739163,49739223,624.0,0.0,1070.0,16.0
2913,12,49739893,49739957,502.0,6.0,773.0,24.0
2917,12,49741623,49741714,287.0,0.0,573.0,16.0
2919,12,49760359,49760400,635.0,1.0,1530.0,38.0
2920,12,49760559,49760619,304.0,0.0,788.0,31.0
2923,12,49760820,49760861,376.0,2.0,1839.0,34.0
2924,12,49760944,49761018,224.0,0.0,168.0,5.0
2925,12,49761030,49761092,576.0,1.0,849.0,23.0
2926,12,49761093,49761146,335.0,0.0,855.0,19.0
2938,12,49931775,49931819,600.0,3.0,2232.0,32.0
2944,12,49932857,49932958,709.0,4.0,1713.0,47.0
2945,12,49932959,49933004,413.0,6.0,1552.0,172.0
2946,12,49933005,49933045,1408.0,7.0,5263.0,533.0
2947,12,49933064,49933110,570.0,14.0,1429.0,460.0
2950,12,49933204,49933303,320.0,26.0,307.0,86.0
2957,12,49943085,49943178,182.0,2.0,208.0,200.0
2972,12,50017080,50017127,285.0,0.0,966.0,25.0
2973,12,50017141,50017181,419.0,3.0,2079.0,47.0
2976,12,50017348,50017436,328.0,1.0,795.0,12.0
2983,12,50052225,50052323,361.0,351.0,806.0,773.0
2990,12,50100931,50101009,357.0,0.0,2034.0,36.0
2991,12,50101010,50101055,425.0,1.0,758.0,17.0
2992,12,50101056,50101096,834.0,4.0,1746.0,20.0
2993,12,50101097,50101191,277.0,4.0,686.0,30.0
2994,12,50101192,50101237,380.0,0.0,1350.0,22.0
2995,12,50101310,50101413,99.0,0.0,214.0,5.0
2996,12,50101414,50101489,210.0,2.0,460.0,9.0
3023,12,50297610,50297688,404.0,1.0,429.0,9.0
3024,12,50297703,50297737,415.0,0.0,860.0,15.0
3025,12,50297738,50297782,370.0,4.0,1558.0,22.0
3031,12,50354938,50355026,431.0,65.0,1092.0,999.0
3033,12,50355105,50355162,519.0,15.0,1174.0,997.0
3035,12,50355273,50355309,600.0,1.0,1078.0,561.0
3036,12,50355339,50355398,770.0,17.0,2707.0,1761.0
3056,12,50451218,50451297,600.0,1.0,1943.0,22.0
3057,12,50451304,50451401,176.0,0.0,397.0,1.0
3058,12,50451603,50451644,350.0,1.0,424.0,5.0
3060,12,50451678,50451753,204.0,3.0,516.0,13.0
3077,12,50560873,50560946,298.0,1.0,833.0,14.0
3078,12,50560947,50560975,550.0,1.0,1280.0,33.0
3083,12,50567929,50568020,199.0,195.0,628.0,603.0
3091,12,50677399,50677480,160.0,0.0,280.0,3.0
3125,12,51158064,51158126,278.0,0.0,1227.0,22.0
3126,12,51158127,51158156,480.0,1.0,1345.0,22.0
3127,12,51158445,51158498,270.0,0.0,2001.0,43.0
3134,12,51419671,51419772,210.0,2.0,380.0,15.0
3148,12,51611124,51611195,340.0,0.0,1440.0,34.0
3152,12,51611522,51611588,664.0,2.0,1896.0,41.0
3159,12,51633026,51633049,275.0,0.0,530.0,8.0
3163,12,51663512,51663568,500.0,19.0,680.0,155.0
3164,12,51663580,51663632,611.0,14.0,1911.0,175.0
3165,12,51663651,51663731,579.0,3.0,2167.0,114.0
3166,12,51663951,51664002,490.0,4.0,1709.0,33.0
3167,12,51664011,51664071,265.0,0.0,609.0,15.0
3168,12,51664072,51664201,320.0,0.0,770.0,15.0
3186,12,51785350,51785429,366.0,0.0,2202.0,1474.0
3193,12,51818539,51818620,480.0,2.0,740.0,8.0
3195,12,51818797,51818854,586.0,0.0,1134.0,21.0
3197,12,51819084,51819133,665.0,17.0,868.0,18.0
3207,12,51965383,51965480,310.0,304.0,911.0,883.0
3209,12,51984527,51984567,678.0,1.0,1555.0,32.0
3210,12,51984592,51984625,560.0,0.0,1160.0,17.0
3211,12,51984626,51984664,790.0,8.0,1260.0,22.0
3214,12,51985095,51985188,600.0,4.0,2124.0,38.0
3221,12,52115424,52115485,405.0,35.0,1327.0,977.0
3223,12,52207835,52207905,606.0,117.0,1168.0,264.0
3224,12,52208141,52208169,500.0,1.0,1650.0,35.0
3228,12,52208390,52208420,960.0,4.0,1947.0,231.0
3229,12,52208421,52208468,357.0,5.0,866.0,331.0
3230,12,52208484,52208531,515.0,0.0,1319.0,234.0
3231,12,52208552,52208614,593.0,7.0,1203.0,610.0
3233,12,52214153,52214243,552.0,15.0,1832.0,1328.0
3234,12,52214515,52214557,600.0,33.0,1014.0,338.0
3236,12,52215427,52215465,724.0,138.0,3179.0,2954.0
3237,12,52215466,52215498,875.0,91.0,3475.0,3339.0
3239,12,52215555,52215615,654.0,182.0,1948.0,1908.0
3241,12,52215646,52215690,1252.0,407.0,2428.0,2204.0
3243,12,52215717,52215761,680.0,247.0,1911.0,1858.0
3244,12,52215819,52215891,500.0,222.0,889.0,856.0
3250,12,52240892,52240942,701.0,3.0,1322.0,29.0
3257,12,52241942,52242017,317.0,6.0,1048.0,23.0
3258,12,52242018,52242083,720.0,10.0,2058.0,43.0
3259,12,52242084,52242165,704.0,8.0,1958.0,35.0
3261,12,52242302,52242337,870.0,15.0,1415.0,27.0
3266,12,52243240,52243300,449.0,431.0,1700.0,1591.0
3270,12,52258023,52258118,282.0,6.0,261.0,121.0
3276,12,52263185,52263234,371.0,0.0,1149.0,19.0
3282,12,52281752,52281814,322.0,140.0,976.0,953.0
3284,12,52283215,52283313,308.0,288.0,874.0,726.0
3290,12,52301296,52301336,495.0,2.0,3010.0,2934.0
3291,12,52301365,52301431,600.0,12.0,3948.0,3857.0
3292,12,52301432,52301504,129.0,30.0,1654.0,1615.0
3299,12,52345242,52345339,221.0,2.0,546.0,15.0
3303,12,52345733,52345801,411.0,2.0,1226.0,23.0
3315,12,52400873,52400906,935.0,3.0,3557.0,70.0
3316,12,52400919,52401024,364.0,4.0,1307.0,26.0
3319,12,52408593,52408681,752.0,691.0,4773.0,4664.0
3321,12,52408754,52408837,279.0,254.0,944.0,927.0
3322,12,52408838,52408883,630.0,615.0,1912.0,1878.0
3334,12,52430765,52430814,552.0,2.0,1008.0,16.0
3335,12,52430815,52430866,357.0,2.0,621.0,22.0
3336,12,52430875,52430918,351.0,0.0,657.0,16.0
3337,12,52430933,52430990,716.0,2.0,1963.0,57.0
3338,12,52431015,52431112,272.0,4.0,1631.0,25.0
3340,12,52431185,52431239,419.0,1.0,1205.0,29.0
3341,12,52431271,52431322,235.0,6.0,403.0,8.0
3346,12,52445221,52445325,249.0,0.0,666.0,46.0
3356,12,52473805,52473850,669.0,631.0,2646.0,2580.0
3357,12,52473851,52473902,594.0,532.0,2492.0,2411.0
3376,12,52546308,52546345,1043.0,7.0,2706.0,338.0
3381,12,52626748,52626845,156.0,28.0,804.0,773.0
3382,12,52627103,52627172,222.0,17.0,637.0,594.0
3383,12,52627173,52627252,570.0,13.0,2044.0,1742.0
3384,12,52652154,52652195,350.0,9.0,1285.0,909.0
3386,12,52652377,52652409,790.0,7.0,1740.0,537.0
3387,12,52652410,52652476,634.0,10.0,2251.0,958.0
3388,12,52652503,52652552,797.0,22.0,932.0,324.0
3389,12,52652553,52652632,331.0,54.0,776.0,434.0
3395,12,52680161,52680219,678.0,659.0,648.0,614.0
3399,12,52702453,52702514,642.0,0.0,1350.0,72.0
3405,12,52750072,52750160,220.0,199.0,888.0,729.0
3406,12,52750161,52750216,782.0,716.0,2685.0,2281.0
3439,12,53069107,53069170,575.0,547.0,857.0,489.0
3441,12,53069249,53069308,700.0,673.0,1144.0,827.0
3442,12,53107994,53108065,504.0,0.0,986.0,217.0
3443,12,53108215,53108277,480.0,1.0,1781.0,274.0
3456,12,53227337,53227434,205.0,200.0,285.0,193.0
3459,12,53268132,53268192,609.0,13.0,1354.0,19.0
3471,12,53342785,53342826,735.0,3.0,1889.0,52.0
3482,12,53441016,53441093,588.0,5.0,1247.0,20.0
3484,12,53441343,53441412,574.0,0.0,2127.0,32.0
3485,12,53441413,53441453,522.0,0.0,1680.0,68.0
3490,12,53448362,53448428,420.0,0.0,384.0,10.0
3519,12,53574827,53574891,200.0,0.0,640.0,10.0
3521,12,53574937,53574963,714.0,0.0,2016.0,37.0
3528,12,53613126,53613209,225.0,50.0,465.0,391.0
3537,12,53615570,53615622,399.0,1.0,939.0,22.0
3550,12,53660630,53660697,477.0,463.0,1310.0,1281.0
3552,12,53661951,53662012,504.0,1.0,1871.0,41.0
3553,12,53662284,53662359,518.0,2.0,1776.0,25.0
3574,12,53719245,53719333,476.0,1.0,519.0,9.0
3582,12,53738707,53738778,636.0,0.0,1094.0,20.0
3596,12,53774392,53774437,299.0,0.0,2082.0,58.0
3608,12,53886807,53886863,340.0,2.0,1122.0,26.0
3611,12,53893480,53893523,390.0,1.0,1013.0,32.0
3619,12,54089354,54089411,425.0,0.0,2146.0,1473.0
3635,12,54332429,54332497,469.0,2.0,637.0,8.0
3636,12,54332725,54332842,192.0,16.0,419.0,29.0
3638,12,54332884,54332934,480.0,21.0,840.0,158.0
3656,12,54346784,54346864,416.0,41.0,763.0,99.0
3660,12,54346985,54347056,427.0,33.0,831.0,113.0
3671,12,54355251,54355285,275.0,10.0,1169.0,622.0
3678,12,54367329,54367429,336.0,3.0,337.0,55.0
3683,12,54368385,54368448,492.0,6.0,1359.0,17.0
3701,12,54389451,54389493,340.0,0.0,640.0,111.0
3706,12,54394344,54394387,700.0,9.0,1980.0,47.0
3707,12,54394410,54394469,748.0,47.0,1880.0,29.0
3711,12,54399884,54399949,220.0,0.0,370.0,5.0
3714,12,54400459,54400515,381.0,32.0,1307.0,1133.0
3721,12,54408441,54408473,444.0,53.0,3066.0,2941.0
3723,12,54410448,54410533,249.0,4.0,390.0,41.0
3727,12,54423459,54423545,433.0,7.0,912.0,326.0
3728,12,54423546,54423614,531.0,27.0,550.0,199.0
3733,12,54427108,54427150,882.0,15.0,3205.0,69.0
3737,12,54427899,54427968,329.0,0.0,1062.0,43.0
3741,12,54428543,54428599,545.0,69.0,1633.0,1594.0
3755,12,54454267,54454373,359.0,43.0,1614.0,1575.0
3760,12,54484253,54484345,510.0,6.0,1129.0,21.0
3762,12,54484379,54484427,386.0,1.0,430.0,14.0
3767,12,54520190,54520244,455.0,5.0,990.0,17.0
3778,12,54567223,54567259,705.0,2.0,1980.0,37.0
3818,12,54784901,54784935,744.0,35.0,1114.0,107.0
3839,12,54943186,54943238,504.0,0.0,800.0,42.0
3842,12,54982434,54982476,745.0,2.0,2054.0,58.0
3843,12,54982529,54982568,610.0,1.0,2635.0,606.0
3881,12,56122637,56122717,428.0,0.0,596.0,9.0
3882,12,56122718,56122782,560.0,0.0,2111.0,62.0
3883,12,56122806,56122839,454.0,0.0,2928.0,56.0
3889,12,56136784,56136866,711.0,0.0,798.0,35.0
3902,12,56223347,56223398,256.0,0.0,887.0,29.0
3912,12,56320826,56320862,305.0,0.0,559.0,6.0
3934,12,56401367,56401416,330.0,1.0,655.0,5.0
3939,12,56472793,56472879,323.0,75.0,358.0,60.0
3944,12,56474209,56474281,882.0,10.0,1986.0,861.0
3952,12,56522316,56522379,310.0,0.0,696.0,14.0
3957,12,56546246,56546321,190.0,3.0,492.0,8.0
3965,12,56583407,56583455,506.0,0.0,1726.0,29.0
3975,12,56618333,56618396,260.0,0.0,799.0,25.0
3979,12,56651877,56651929,282.0,0.0,1302.0,28.0
3981,12,56652178,56652230,372.0,0.0,1236.0,28.0
3992,12,56710023,56710101,349.0,0.0,595.0,9.0
4005,12,56862254,56862355,169.0,0.0,350.0,4.0
4013,12,56882569,56882639,575.0,185.0,1478.0,968.0
4032,12,57028741,57028787,726.0,1.0,2949.0,87.0
4042,12,57082102,57082144,245.0,0.0,995.0,20.0
4048,12,57146141,57146192,293.0,0.0,560.0,15.0
4072,12,57400053,57400084,540.0,0.0,1790.0,30.0
4074,12,57400135,57400189,546.0,0.0,1851.0,35.0
4075,12,57400190,57400242,601.0,2.0,1386.0,43.0
4076,12,57400257,57400281,365.0,3.0,1040.0,20.0
4077,12,57400282,57400329,710.0,0.0,1626.0,53.0
4104,12,57522045,57522112,413.0,0.0,1512.0,32.0
4117,12,57554822,57554892,415.0,401.0,655.0,637.0
4125,12,57579367,57579443,429.0,385.0,1364.0,1221.0
4141,12,57610437,57610496,409.0,0.0,299.0,2.0
4142,12,57610582,57610675,1176.0,0.0,4889.0,116.0
4145,12,57618687,57618725,565.0,11.0,970.0,906.0
4147,12,57619110,57619208,290.0,0.0,831.0,502.0
4157,12,57632504,57632559,635.0,3.0,810.0,73.0
4162,12,57633986,57634058,418.0,2.0,655.0,10.0
4166,12,57636583,57636658,367.0,5.0,257.0,2.0
4167,12,57636659,57636741,228.0,1.0,441.0,20.0
4178,12,57780064,57780152,500.0,388.0,1155.0,1129.0
4182,12,57824388,57824465,252.0,4.0,1224.0,31.0
4184,12,57824551,57824590,574.0,1.0,2803.0,59.0
4185,12,57824591,57824628,251.0,0.0,1086.0,24.0
4186,12,57824941,57825012,519.0,0.0,566.0,10.0
4193,12,57869274,57869337,394.0,357.0,839.0,100.0
4194,12,57869338,57869405,628.0,536.0,947.0,24.0
4204,12,57896665,57896732,239.0,232.0,967.0,942.0
4208,12,57914389,57914489,168.0,0.0,264.0,4.0
4212,12,57940816,57940873,630.0,1.0,2656.0,54.0
4221,12,57985041,57985125,360.0,0.0,1308.0,30.0
4227,12,57998683,57998721,620.0,0.0,2885.0,47.0
4228,12,57998722,57998761,364.0,1.0,1802.0,38.0
4247,12,58014709,58014771,450.0,2.0,1345.0,1164.0
4248,12,58015513,58015557,390.0,4.0,999.0,75.0
4254,12,58025724,58025814,408.0,4.0,670.0,19.0
4255,12,58025833,58025898,402.0,19.0,1630.0,38.0
4256,12,58026010,58026076,295.0,3.0,1025.0,28.0
4262,12,58026852,58026908,545.0,2.0,1627.0,28.0
4263,12,58026909,58026945,465.0,1.0,1485.0,33.0
4264,12,58026946,58026992,368.0,1.0,1452.0,26.0
4275,12,58120350,58120386,962.0,875.0,2842.0,655.0
4276,12,58120387,58120466,869.0,840.0,1231.0,749.0
4285,12,58131090,58131167,388.0,374.0,895.0,408.0
4286,12,58131300,58131344,1035.0,976.0,2312.0,966.0
4296,12,58131912,58131997,679.0,574.0,935.0,28.0
4297,12,58131998,58132021,505.0,462.0,370.0,38.0
4306,12,58148879,58148934,378.0,0.0,1660.0,36.0
4312,12,58149456,58149506,1203.0,3.0,4456.0,53.0
4313,12,58149539,58149576,840.0,0.0,3542.0,80.0
4314,12,58149577,58149641,504.0,1.0,1368.0,19.0
4322,12,58166267,58166318,485.0,0.0,504.0,13.0
4326,12,58176558,58176628,170.0,0.0,280.0,3.0
4342,12,58239786,58239837,521.0,5.0,1226.0,21.0
4344,12,58240026,58240115,294.0,2.0,1149.0,15.0
4348,12,58240610,58240698,354.0,0.0,1385.0,27.0
4356,12,58259234,58259288,538.0,4.0,3280.0,3008.0
4362,12,58290419,58290481,456.0,0.0,951.0,72.0
4371,12,59314075,59314145,542.0,4.0,1353.0,121.0
4405,12,62585011,62585055,450.0,0.0,1440.0,193.0
4408,12,62653957,62654042,246.0,1.0,504.0,12.0
4423,12,62860524,62860560,245.0,0.0,878.0,22.0
4426,12,62996623,62996694,645.0,2.0,1464.0,20.0
4429,12,62996902,62996938,511.0,1.0,1220.0,35.0
4430,12,62997256,62997293,408.0,2.0,822.0,28.0
4432,12,62997332,62997411,429.0,0.0,909.0,16.0
4446,12,63328566,63328607,589.0,2.0,1187.0,24.0
4447,12,63328608,63328684,671.0,3.0,2286.0,74.0
4449,12,63328874,63328920,543.0,1.0,776.0,8.0
4469,12,64062088,64062130,230.0,2.0,664.0,11.0
4470,12,64062498,64062563,220.0,0.0,200.0,6.0
4476,12,64215578,64215658,252.0,49.0,989.0,883.0
4478,12,64237407,64237482,397.0,1.0,1226.0,19.0
4479,12,64237483,64237524,616.0,1.0,2260.0,55.0
4482,12,64237624,64237699,517.0,2.0,981.0,12.0
4483,12,64237700,64237750,511.0,0.0,1064.0,24.0
4486,12,64238219,64238262,461.0,2.0,1139.0,24.0
4498,12,64616125,64616150,310.0,1.0,410.0,9.0
4501,12,64651382,64651449,335.0,328.0,702.0,657.0
4504,12,64784043,64784133,230.0,29.0,720.0,586.0
4507,12,64784442,64784477,640.0,1.0,723.0,311.0
4508,12,64798063,64798099,342.0,0.0,784.0,17.0
4510,12,64798144,64798194,180.0,0.0,549.0,13.0
4511,12,64798195,64798284,286.0,2.0,506.0,19.0
4513,12,64798367,64798423,556.0,0.0,1223.0,21.0
4516,12,64798765,64798802,931.0,1.0,1226.0,27.0
4519,12,64845961,64846036,451.0,2.0,740.0,11.0
4522,12,64846198,64846253,468.0,0.0,450.0,22.0
4523,12,64848549,64848616,327.0,320.0,1066.0,1048.0
4529,12,65000451,65000518,320.0,314.0,810.0,792.0
4531,12,65004055,65004105,576.0,1.0,1569.0,20.0
4532,12,65004179,65004215,335.0,1.0,700.0,7.0
4535,12,65004323,65004377,609.0,0.0,1837.0,49.0
4538,12,65004514,65004567,490.0,4.0,952.0,25.0
4539,12,65004568,65004634,416.0,0.0,895.0,21.0
4553,12,65174444,65174482,675.0,3.0,2136.0,69.0
4555,12,65174534,65174565,455.0,5.0,1945.0,36.0
4556,12,65174628,65174723,362.0,1.0,1288.0,37.0
4557,12,65174724,65174753,630.0,4.0,2772.0,131.0
4559,12,65174913,65174989,612.0,2.0,1453.0,308.0
4560,12,65174990,65175074,384.0,5.0,621.0,146.0
4563,12,65218552,65218645,193.0,4.0,203.0,3.0
4565,12,65218680,65218776,259.0,0.0,546.0,46.0
4570,12,65514887,65514963,306.0,10.0,684.0,125.0
4572,12,65515394,65515488,264.0,8.0,649.0,65.0
4578,12,65563742,65563826,468.0,0.0,846.0,11.0
4579,12,65563860,65563896,644.0,1.0,620.0,15.0
4584,12,65564139,65564222,444.0,0.0,426.0,14.0
4589,12,65672382,65672489,262.0,0.0,304.0,19.0
4590,12,65672525,65672643,190.0,1.0,224.0,11.0
4593,12,65673094,65673180,154.0,0.0,476.0,34.0
4605,12,66135654,66135692,499.0,5.0,1610.0,872.0
4606,12,66135703,66135769,504.0,2.0,1063.0,425.0
4607,12,66135770,66135885,312.0,0.0,293.0,153.0
4610,12,66136049,66136133,504.0,0.0,1530.0,562.0
4613,12,66136278,66136343,959.0,220.0,1021.0,265.0
4618,12,66217826,66217915,476.0,0.0,656.0,17.0
4624,12,66219237,66219281,534.0,2.0,619.0,221.0
4625,12,66219290,66219331,938.0,7.0,1724.0,710.0
4626,12,66219351,66219384,677.0,2.0,1800.0,393.0
4629,12,66219637,66219750,424.0,1.0,886.0,194.0
4648,12,66563376,66563490,216.0,0.0,267.0,3.0
4655,12,66583233,66583321,252.0,6.0,873.0,220.0
4657,12,66629167,66629213,552.0,7.0,1330.0,73.0
4659,12,66643036,66643105,300.0,292.0,480.0,365.0
4670,12,67462881,67462944,449.0,0.0,539.0,10.0
4671,12,67462945,67462989,564.0,2.0,918.0,19.0
4673,12,67463029,67463077,523.0,7.0,1030.0,34.0
4677,12,67663939,67664016,417.0,0.0,523.0,6.0
4682,12,68042288,68042329,406.0,0.0,780.0,18.0
4684,12,68042493,68042535,737.0,3.0,1106.0,30.0
4685,12,68042659,68042735,428.0,0.0,1491.0,19.0
4687,12,68042825,68042865,345.0,1.0,494.0,12.0
4688,12,68042961,68042993,475.0,0.0,425.0,6.0
4689,12,68043005,68043088,204.0,0.0,746.0,21.0
4690,12,68043107,68043184,462.0,0.0,561.0,7.0
4691,12,68043193,68043235,395.0,1.0,1190.0,20.0
4694,12,68043346,68043454,484.0,0.0,1046.0,22.0
4696,12,68043693,68043749,710.0,2.0,2010.0,40.0
4699,12,68113295,68113334,564.0,352.0,1198.0,1157.0
4715,12,69004888,69004926,330.0,1.0,914.0,15.0
4716,12,69004949,69004998,475.0,2.0,1387.0,28.0
4717,12,69004999,69005027,598.0,1.0,2000.0,28.0
4722,12,69140114,69140204,210.0,0.0,226.0,0.0
4727,12,69202595,69202661,366.0,0.0,613.0,14.0
4737,12,69326897,69326960,579.0,4.0,959.0,69.0
4738,12,69327379,69327448,1091.0,74.0,2570.0,1112.0
4739,12,69446014,69446108,175.0,167.0,195.0,67.0
4742,12,69633702,69633736,594.0,2.0,1560.0,42.0
4770,12,70132354,70132416,238.0,0.0,636.0,9.0
4772,12,70132785,70132839,348.0,1.0,825.0,19.0
4775,12,70133063,70133110,464.0,1.0,715.0,13.0
4776,12,70133111,70133154,1016.0,3.0,2000.0,56.0
4799,12,70637516,70637576,400.0,0.0,793.0,18.0
4803,12,70759547,70759603,406.0,0.0,1147.0,23.0
4805,12,70759656,70759704,625.0,0.0,585.0,14.0
4807,12,70759999,70760052,465.0,0.0,920.0,10.0
4816,12,71003576,71003656,215.0,3.0,663.0,41.0
4817,12,71003657,71003779,90.0,0.0,250.0,20.0
4830,12,71560349,71560399,339.0,317.0,824.0,798.0
4835,12,71833672,71833784,390.0,0.0,1226.0,22.0
4843,12,72054939,72055003,471.0,451.0,1130.0,1063.0
4852,12,72080223,72080298,135.0,0.0,368.0,11.0
4859,12,72148829,72148895,478.0,0.0,789.0,21.0
4865,12,72578840,72578923,504.0,496.0,1157.0,957.0
4867,12,72666090,72666136,503.0,2.0,1037.0,65.0
4868,12,72666137,72666215,416.0,0.0,1169.0,82.0
4869,12,72666216,72666295,330.0,0.0,521.0,62.0
4870,12,72666296,72666364,427.0,17.0,1356.0,418.0
4871,12,72666809,72666846,974.0,17.0,2145.0,812.0
4872,12,72666847,72666907,310.0,2.0,610.0,54.0
4873,12,72667078,72667149,455.0,6.0,1188.0,358.0
4874,12,72667374,72667410,533.0,7.0,1553.0,95.0
4891,12,74565494,74565568,538.0,516.0,409.0,121.0
4902,12,74931725,74931781,343.0,2.0,559.0,20.0
4904,12,74952474,74952561,342.0,307.0,528.0,483.0
4912,12,75508736,75508803,315.0,292.0,514.0,299.0
4914,12,75601226,75601293,746.0,88.0,1682.0,1038.0
4917,12,75699311,75699394,358.0,344.0,609.0,423.0
4922,12,75784800,75784887,316.0,0.0,700.0,18.0
4936,12,76425159,76425219,545.0,0.0,1666.0,41.0
4937,12,76425220,76425279,658.0,0.0,1600.0,41.0
4941,12,76425857,76425923,434.0,0.0,928.0,32.0
4942,12,76425924,76425962,395.0,0.0,1494.0,106.0
4943,12,76477736,76477782,265.0,0.0,904.0,19.0
4960,12,76953361,76953412,285.0,1.0,785.0,18.0
4967,12,77157559,77157633,455.0,0.0,967.0,13.0
4969,12,77157828,77157939,156.0,0.0,302.0,6.0
4970,12,77157940,77157989,649.0,0.0,1263.0,24.0
4986,12,77459212,77459294,191.0,2.0,816.0,15.0
4988,12,77459453,77459544,120.0,0.0,249.0,1.0
4993,12,77718676,77718752,1120.0,5.0,1302.0,24.0
5021,12,80083635,80083714,779.0,2.0,2332.0,155.0
5022,12,80083715,80083765,688.0,0.0,1288.0,138.0
5024,12,80083842,80083898,534.0,2.0,1079.0,55.0
5025,12,80083914,80084004,272.0,0.0,592.0,61.0
5028,12,80084164,80084241,284.0,3.0,355.0,27.0
5030,12,80084439,80084517,187.0,0.0,335.0,67.0
5031,12,80084518,80084577,205.0,2.0,344.0,57.0
5032,12,80084578,80084629,279.0,2.0,279.0,28.0
5034,12,80084945,80084971,798.0,3.0,1602.0,99.0
5038,12,80105101,80105146,675.0,638.0,2061.0,1942.0
5043,12,80328837,80328890,235.0,0.0,754.0,27.0
5053,12,80701493,80701541,490.0,440.0,2122.0,1727.0
5059,12,80794608,80794667,170.0,86.0,680.0,257.0
