,chr,start,end,nbl2-V,healthy2-V,nbl1-V,nbl0-V,healthy1-V,healthy0-V
8686,12,104458692,104458731,0.0333,0.0,0.0,0.007,0.0,0.0
8687,12,104531290,104531352,0.0364,0.0,0.0174,0.0208,0.0,0.0
8688,12,104531362,104531405,0.0147,0.0084,0.0209,0.0134,0.0082,0.0138
8689,12,104531431,104531471,0.0263,0.0,0.0216,0.0191,0.0,0.0
8690,12,104531565,104531619,0.0249,0.0,0.0205,0.0165,0.0,0.0
8691,12,104531685,104531725,0.0093,0.0139,0.0208,0.0299,0.0,0.0
8692,12,104531731,104531767,0.0226,0.0,0.009,0.0189,0.0062,0.0
8693,12,104531768,104531807,0.0323,0.0,0.0047,0.0273,0.0,0.0143
8694,12,104531808,104531840,0.0136,0.0,0.0197,0.0081,0.0,0.0
8695,12,104532148,104532187,0.0269,0.0,0.0421,0.007,0.0,0.0
8696,12,104532231,104532266,0.0184,0.0051,0.0274,0.0244,0.0,0.0
8697,12,104697449,104697495,0.9664,0.2222,0.9456,0.9759,0.0,0.0241
8698,12,104850622,104850655,0.04,0.0,0.036,0.0104,0.0,0.0
8699,12,104850878,104850905,0.0219,0.0,0.0269,0.0267,0.0,0.0
8700,12,104850906,104850999,0.0462,0.0,0.0,0.025,0.0,0.0
8701,12,104851022,104851101,0.0056,0.0,0.0156,0.0055,0.0147,0.0
8702,12,104851109,104851142,0.0098,0.0,0.0294,0.0168,0.025,0.0
8703,12,104851871,104851940,0.0426,0.0,0.0156,0.0075,0.0,0.0069
8704,12,105073094,105073190,0.9583,0.8908,0.9167,0.875,0.9467,0.9561
8705,12,105351600,105351685,0.0613,0.0,0.0126,0.0268,0.0,0.0286
8706,12,105351694,105351764,0.0263,0.0067,0.0286,0.0214,0.0,0.0
8707,12,105351765,105351871,0.0194,0.0,0.0136,0.0059,0.007,0.0
8708,12,105380182,105380301,0.025,0.0,0.0667,0.0143,0.04,0.0
8709,12,105629865,105629958,0.0084,0.0,0.0147,0.0,0.0,0.0
8710,12,105630048,105630083,0.0217,0.0,0.0051,0.0222,0.0,0.0167
8711,12,106533061,106533118,0.0303,0.0,0.0318,0.0198,0.0,0.0
8712,12,106533246,106533308,0.035,0.0,0.0268,0.007,0.0039,0.0
8713,12,106533642,106533735,0.0733,0.12,0.9882,0.9583,0.0235,0.1217
8714,12,106641713,106641773,0.0208,0.0049,0.0,0.0292,0.0046,0.0
8715,12,106641787,106641847,0.0142,0.0,0.0364,0.0175,0.0,0.0
8716,12,106641975,106642008,0.0471,0.0053,0.0261,0.0063,0.0093,0.0
8717,12,106642162,106642229,0.0066,0.0,0.0161,0.0187,0.0,0.0
8718,12,106696245,106696301,0.0195,0.0,0.0147,0.026,0.0,0.0
8719,12,106975365,106975434,0.0679,0.0,0.0,0.1613,0.0273,0.0
8720,12,106977493,106977561,0.0355,0.0,0.0235,0.073,0.0,0.0
8721,12,106977562,106977640,0.0903,0.0038,0.0462,0.1449,0.0048,0.0123
8722,12,106977641,106977685,0.048,0.0357,0.0562,0.1188,0.0202,0.0311
8723,12,106979591,106979652,0.0278,0.04,0.3733,0.0417,0.0307,0.0168
8724,12,106979837,106979938,0.0615,0.0103,0.03,0.0357,0.0,0.0194
8725,12,106979939,106979993,0.0746,0.0174,0.1042,0.3435,0.0255,0.0202
8726,12,106980744,106980815,0.2019,0.0,0.0409,0.481,0.0043,0.0047
8727,12,106980935,106980987,0.1024,0.0,0.0345,0.05,0.0,0.0056
8728,12,107349307,107349368,0.0343,0.0,0.0159,0.0138,0.006,0.0
8729,12,107349748,107349790,0.0348,0.0,0.024,0.0103,0.0,0.0103
8730,12,107349881,107349944,0.027,0.0069,0.0194,0.0082,0.0,0.0308
8731,12,107486613,107486698,0.0347,0.0,0.0119,0.0065,0.0062,0.0
8732,12,107486960,107487038,0.0417,0.0,0.05,0.0053,0.0111,0.0
8733,12,107487039,107487087,0.0246,0.0,0.0243,0.0206,0.0,0.0
8734,12,107487778,107487840,0.0083,0.0,0.0476,0.0139,0.0,0.0
8735,12,107712177,107712231,0.0387,0.0545,0.0071,0.0214,0.0,0.0
8736,12,107712289,107712361,0.0417,0.0179,0.0089,0.0203,0.0,0.0
8737,12,107712992,107713059,0.028,0.0,0.0158,0.0167,0.0,0.0
8738,12,107713080,107713128,0.0431,0.0,0.0493,0.045,0.0,0.0
8739,12,107713527,107713589,0.0163,0.0,0.0,0.0165,0.0,0.0086
8740,12,107713590,107713666,0.0222,0.0,0.0083,0.0826,0.0,0.0
8741,12,107714779,107714832,0.0281,0.0,0.0476,0.0303,0.0124,0.0036
8742,12,107974986,107975037,0.9857,0.8971,0.699,0.1057,0.8952,0.9571
8743,12,108154787,108154836,0.0333,0.0095,0.0235,0.0195,0.0,0.0
8744,12,108154881,108154924,0.0243,0.0,0.0326,0.0119,0.0,0.0
8745,12,108169012,108169065,0.0643,0.0204,0.0102,0.7029,0.0087,0.022
8746,12,108237895,108238002,0.0345,0.0286,0.0145,0.0131,0.0175,0.0175
8747,12,108238610,108238706,0.0912,0.0778,0.0347,0.3253,0.0588,0.076
8748,12,108258019,108258073,0.0437,0.2611,0.0509,0.2368,0.2174,0.0753
8749,12,108523059,108523189,0.0,0.0119,0.0667,0.0,0.0,0.0
8750,12,108523253,108523335,0.0426,0.0,0.0216,0.0102,0.0034,0.015
8751,12,108523409,108523519,0.0324,0.0267,0.0387,0.0071,0.0,0.0
8752,12,108733228,108733299,0.8519,0.0118,0.437,0.6116,0.0,0.056
8753,12,109125110,109125186,0.0053,0.0,0.0095,0.0155,0.0,0.0
8754,12,109125206,109125253,0.0346,0.0,0.092,0.0212,0.0128,0.0
8755,12,109162620,109162676,0.4962,0.0074,0.9174,0.103,0.0077,0.0308
8756,12,109251070,109251144,0.022,0.0,0.0195,0.0223,0.0,0.0
8757,12,109251194,109251337,0.0298,0.0,0.0476,0.0036,0.0,0.0
8758,12,109251349,109251378,0.0293,0.0,0.0269,0.0106,0.0,0.0
8759,12,109490496,109490551,0.0389,0.0,0.0508,0.0215,0.0,0.0078
8760,12,109535577,109535634,0.0538,0.0222,0.0714,0.0083,0.0,0.0054
8761,12,109592528,109592578,0.0241,0.0,0.0522,0.0238,0.0,0.0
8762,12,109684030,109684133,0.8699,0.9074,0.9702,0.88,0.9583,1.0
8763,12,109746886,109746954,0.0476,0.0,0.0226,0.0365,0.0,0.0
8764,12,109747614,109747649,0.0311,0.0111,0.0211,0.0181,0.012,0.0
8765,12,109747650,109747698,0.0259,0.0,0.0257,0.0202,0.0116,0.0068
8766,12,109747699,109747728,0.0279,0.0,0.0184,0.0107,0.0048,0.0
8767,12,110011630,110011655,0.0126,0.0,0.0227,0.0155,0.0,0.0062
8768,12,110044535,110044591,0.0523,0.7475,0.0229,0.0161,0.5877,0.7987
8769,12,110151455,110151496,0.0476,0.0278,0.0194,0.0222,0.0111,0.0
8770,12,110151613,110151668,0.0197,0.0,0.0354,0.0333,0.0128,0.0
8771,12,110151725,110151754,0.0231,0.0,0.0271,0.0256,0.0,0.0238
8772,12,110151779,110151811,0.0304,0.007,0.0343,0.0165,0.0,0.0252
8773,12,110151833,110151898,0.0292,0.0,0.0112,0.0181,0.0,0.0
8774,12,110152155,110152216,0.0303,0.0,0.0042,0.0166,0.0,0.0
8775,12,110152217,110152306,0.0286,0.0,0.02,0.0039,0.0,0.0
8776,12,110152307,110152403,0.0238,0.0,0.007,0.0172,0.0,0.0
8777,12,110152426,110152466,0.0332,0.0,0.0129,0.0211,0.0,0.0036
8778,12,110207043,110207137,0.9814,0.3929,0.7143,0.674,0.5301,0.7603
8779,12,110271219,110271251,0.0895,0.0067,0.1609,0.0959,0.0,0.0
8780,12,110283289,110283354,0.0435,0.0,0.0162,0.0,0.0,0.0
8781,12,110283366,110283480,0.0284,0.0,0.0171,0.021,0.0,0.0
8782,12,110318212,110318240,0.0222,0.0,0.0123,0.0213,0.0,0.0
8783,12,110318406,110318453,0.0485,0.0,0.016,0.0147,0.0336,0.0068
8784,12,110338307,110338344,0.0408,0.0,0.0219,0.0157,0.0,0.0071
8785,12,110367305,110367370,0.9755,0.9844,0.9699,0.969,0.9688,0.9856
8786,12,110433832,110433918,0.0477,0.0143,0.0113,0.0173,0.0,0.0
8787,12,110437328,110437355,0.0343,0.0077,0.0235,0.0137,0.0,0.0348
8788,12,110437369,110437403,0.0391,0.0,0.0125,0.0212,0.0,0.0
8789,12,110486112,110486199,0.0741,0.0,0.0259,0.0037,0.0,0.0
8790,12,110562078,110562129,0.0285,0.0,0.014,0.0255,0.0,0.0
8791,12,110562130,110562199,0.0261,0.0,0.0068,0.0,0.0,0.0
8792,12,110562370,110562470,0.0117,0.008,0.0104,0.0161,0.0,0.0
8793,12,110644336,110644403,0.9724,0.9429,0.9818,0.95,0.9571,0.9793
8794,12,110718859,110718937,0.0072,0.0076,0.0482,0.0185,0.0,0.0
8795,12,110719148,110719175,0.0073,0.0049,0.0296,0.0099,0.0,0.0
8796,12,110719176,110719216,0.0183,0.0105,0.08,0.0226,0.0429,0.0
8797,12,110719447,110719505,0.0236,0.0,0.0914,0.0125,0.0,0.0
8798,12,110841146,110841210,0.0195,0.0,0.0074,0.0172,0.0,0.0
8799,12,110906018,110906068,0.0373,0.0,0.0278,0.0048,0.0,0.0
8800,12,110906748,110906799,0.0293,0.0,0.0378,0.0126,0.0,0.0
8801,12,110906884,110906942,0.0339,0.0,0.0143,0.0217,0.0,0.0
8802,12,111020598,111020636,0.0462,0.0,0.0217,0.0186,0.0,0.0
8803,12,111020637,111020718,0.0421,0.0,0.0042,0.01,0.0,0.008
8804,12,111020719,111020757,0.0402,0.0,0.0719,0.0487,0.0084,0.0052
8805,12,111020758,111020869,0.0081,0.0,0.0423,0.0,0.0,0.0
8806,12,111051620,111051703,0.0,0.0,0.0105,0.0541,0.0,0.0
8807,12,111051874,111051938,0.0318,0.0,0.0156,0.0395,0.0,0.0
8808,12,111126612,111126702,0.044,0.0074,0.4621,0.0896,0.0,0.0
8809,12,111180937,111181010,0.0,0.0,0.0,0.0276,0.0,0.0
8810,12,111284772,111284825,0.039,0.0,0.0952,0.0392,0.0,0.0
8811,12,111284826,111284870,0.0296,0.0175,0.0667,0.022,0.0,0.0
8812,12,111471765,111471830,0.0378,0.0019,0.0262,0.0213,0.0,0.0082
8813,12,111472119,111472161,0.0093,0.0,0.0073,0.0251,0.0,0.0046
8814,12,111472322,111472384,0.0189,0.0,0.0182,0.0216,0.0182,0.0
8815,12,111472385,111472435,0.0198,0.0,0.0239,0.031,0.0,0.0131
8816,12,111472436,111472474,0.0325,0.0,0.0279,0.0376,0.0,0.0
8817,12,111472660,111472696,0.0169,0.0457,0.025,0.0432,0.0057,0.0051
8818,12,111484950,111484976,0.9784,0.9492,0.98,0.9308,0.9525,0.8393
8819,12,111725121,111725196,0.2118,0.9389,0.9667,0.8642,0.9643,0.9312
8820,12,111748154,111748223,0.9766,0.8795,0.955,0.8873,0.9531,0.9259
8821,12,111758038,111758091,0.9906,0.9722,0.9794,0.9187,0.9302,0.9583
8822,12,111758092,111758158,0.9903,0.9732,0.9694,0.9562,0.9722,0.9641
8823,12,111806670,111806773,0.0319,0.0,0.0219,0.0045,0.0,0.0
8824,12,111806895,111806950,0.0334,0.0075,0.0385,0.0039,0.0,0.0062
8825,12,111807000,111807099,0.0312,0.0,0.037,0.0361,0.0,0.0
8826,12,111843784,111843832,0.0452,0.0,0.0429,0.016,0.0,0.0
8827,12,111843966,111844029,0.0278,0.0,0.0185,0.0193,0.0,0.0
8828,12,111856005,111856063,0.972,0.9731,0.9717,0.9721,0.9792,0.9712
8829,12,111856097,111856202,0.9852,0.9548,0.9874,0.9835,0.96,0.9784
8830,12,111856273,111856338,0.9615,0.9492,0.9688,0.9641,0.9681,0.9018
8831,12,111856339,111856401,0.9688,0.9748,0.9795,0.981,1.0,0.9778
8832,12,112036203,112036267,0.0185,0.0,0.0507,0.0203,0.0,0.0
8833,12,112036425,112036471,0.0225,0.0,0.0444,0.0045,0.0052,0.0056
8834,12,112036498,112036548,0.0,0.0,0.0333,0.0252,0.0,0.0
8835,12,112036613,112036720,0.0131,0.0,0.0196,0.0131,0.0,0.0
8836,12,112036910,112036964,0.0297,0.0,0.0186,0.011,0.0,0.003
8837,12,112037178,112037216,0.0191,0.0,0.0272,0.0368,0.0,0.0
8838,12,112037240,112037342,0.0469,0.0,0.0262,0.0167,0.0,0.0
8839,12,112123479,112123535,0.0487,0.0,0.0189,0.0144,0.0,0.0
8840,12,112123536,112123611,0.0306,0.0,0.0364,0.0069,0.0,0.0
8841,12,112123624,112123671,0.0254,0.0,0.0173,0.009,0.0,0.0
8842,12,112123777,112123866,0.0606,0.0,0.0,0.0177,0.0,0.0
8843,12,112204518,112204590,0.0239,0.0041,0.0105,0.015,0.0034,0.0
8844,12,112273479,112273556,0.7489,0.9739,0.9172,0.8865,0.9294,0.8267
8845,12,112280401,112280514,0.0366,0.0,0.0227,0.0,0.0,0.0
8846,12,112395273,112395330,0.9606,0.9789,0.9563,0.7588,0.9805,0.9804
8847,12,112451419,112451449,0.0463,0.0,0.0037,0.0388,0.0,0.0185
8848,12,112451459,112451494,0.031,0.0,0.0043,0.0083,0.0,0.0
8849,12,112546352,112546417,0.0179,0.0,0.0386,0.0274,0.0,0.0
8850,12,112563629,112563671,0.0387,0.0,0.0375,0.0133,0.0074,0.0
8851,12,112563672,112563716,0.0267,0.003,0.0221,0.0218,0.0,0.0089
8852,12,112819655,112819696,0.0164,0.0,0.0312,0.0186,0.0,0.0
8853,12,112819826,112819937,0.0397,0.0,0.0111,0.02,0.0,0.0
8854,12,112856815,112856898,0.0171,0.0053,0.0071,0.0216,0.0,0.0
8855,12,112856967,112856996,0.0169,0.0077,0.0308,0.0188,0.0,0.0
8856,12,112956871,112956960,0.988,0.9385,1.0,0.9379,0.9333,0.913
8857,12,112957972,112958054,1.0,0.9821,0.9834,0.9755,0.9639,0.9265
8858,12,113013363,113013452,0.9437,0.141,0.8735,0.9149,0.2045,0.1154
8859,12,113307720,113307831,0.9152,0.9733,0.9545,0.9481,0.9222,0.9
8860,12,113376260,113376326,0.85,0.0,0.1556,0.0245,0.0,0.0
8861,12,113494586,113494680,0.0238,0.0,0.0153,0.0144,0.0238,0.0357
8862,12,113495021,113495073,0.0226,0.0182,0.0189,0.0322,0.0172,0.0091
8863,12,113503201,113503251,0.6201,0.0326,0.9375,0.1036,0.0061,0.0
8864,12,113515860,113515906,0.9574,0.2679,0.9826,0.9496,0.2286,0.3203
8865,12,113515907,113515968,0.9867,0.2615,0.9845,0.9701,0.2621,0.3388
8866,12,113527318,113527408,0.9316,0.9467,0.975,0.9,0.8118,0.8235
8867,12,113591151,113591209,0.0212,0.0074,0.0258,0.0108,0.0,0.0
8868,12,113622950,113623033,0.0333,0.0,0.0222,0.0152,0.0,0.0
8869,12,113623040,113623086,0.05,0.0,0.0444,0.0208,0.0,0.0
8870,12,113623093,113623176,0.0104,0.0,0.0185,0.0221,0.0,0.0
8871,12,113623614,113623649,0.03,0.0,0.0292,0.021,0.0031,0.0
8872,12,113772805,113772874,0.0588,0.0,0.0333,0.0195,0.0,0.0
8873,12,113796448,113796538,0.0127,0.0,0.0264,0.0116,0.003,0.0
8874,12,113901160,113901209,0.0362,0.0034,0.0581,0.0454,0.0091,0.0
8875,12,113901210,113901248,0.0669,0.0,0.0254,0.1149,0.003,0.0119
8876,12,113901283,113901336,0.1125,0.0079,0.039,0.5758,0.0,0.0924
8877,12,113901446,113901506,0.093,0.0724,0.3065,0.7304,0.0,0.0419
8878,12,113902224,113902320,0.1667,0.0139,0.1146,0.1642,0.0,0.1111
8879,12,113903121,113903182,0.0781,0.0125,0.0445,0.09,0.0,0.0
8880,12,113905046,113905143,0.042,0.0053,0.0217,0.0877,0.0109,0.0144
8881,12,113905374,113905469,0.0439,0.0655,0.0903,0.0354,0.0,0.0128
8882,12,113907082,113907127,0.3127,0.1117,0.1962,0.6844,0.1336,0.1389
8883,12,113909484,113909543,0.0529,0.0526,0.04,0.1684,0.0222,0.0602
8884,12,113909556,113909614,0.0311,0.0783,0.037,0.0329,0.0211,0.0171
8885,12,113913868,113913919,0.1027,0.0184,0.0212,0.6529,0.0296,0.0144
8886,12,113914133,113914194,0.0586,0.0182,0.0293,0.0998,0.0,0.016
8887,12,114029405,114029472,0.0274,0.0,0.0357,0.0345,0.0,0.0
8888,12,114029501,114029540,0.0342,0.0161,0.0125,0.2384,0.0,0.0161
8889,12,114075970,114076044,0.0224,0.0256,0.033,0.3164,0.0037,0.0165
8890,12,114833912,114833955,0.0186,0.0176,0.0412,0.0143,0.0118,0.0175
8891,12,114833956,114834006,0.0226,0.0119,0.0329,0.0295,0.0068,0.0
8892,12,114838313,114838395,0.0373,0.0159,0.0714,0.19,0.0519,0.0604
8893,12,114843128,114843169,0.0136,0.0242,0.0235,0.017,0.005,0.0
8894,12,114843343,114843408,0.0317,0.0,0.0476,0.0518,0.0068,0.0301
8895,12,114845926,114846001,0.0282,0.05,0.175,0.7112,0.0431,0.0139
8896,12,114846999,114847059,0.1702,0.0,0.1667,0.2893,0.0366,0.0351
8897,12,114852068,114852104,0.0364,0.0211,0.087,0.2618,0.0154,0.0538
8898,12,114877379,114877436,0.0276,0.0286,0.0474,0.3672,0.0889,0.025
8899,12,114877821,114877907,0.0417,0.0476,0.0185,0.024,0.0476,0.0
8900,12,115105190,115105270,0.9439,0.0234,0.9591,0.595,0.1263,0.1695
8901,12,115109835,115109927,0.9652,0.075,0.1375,0.0872,0.0125,0.0
8902,12,115112026,115112085,0.9671,0.7923,0.696,0.9757,0.8683,0.8634
8903,12,115112225,115112317,0.9866,0.4167,0.3802,0.9755,0.4216,0.4444
8904,12,115112369,115112471,0.9846,0.6197,0.7059,0.9786,0.2727,0.3364
8905,12,115120835,115120927,0.0317,0.0,0.0065,0.0457,0.0357,0.0
8906,12,115121972,115122027,0.0282,0.0069,0.006,0.0279,0.0,0.0
8907,12,115122455,115122509,0.0256,0.0167,0.0139,0.0031,0.0,0.0
8908,12,115122614,115122689,0.0147,0.0,0.0208,0.0035,0.0909,0.0
8909,12,115130290,115130333,0.9804,0.0444,0.9495,0.8712,0.0031,0.0431
8910,12,115138263,115138313,0.9871,0.0061,0.9839,0.9664,0.04,0.0
8911,12,115173645,115173757,0.9885,0.1333,0.9818,0.9562,0.0,0.0
8912,12,115889616,115889686,0.0364,0.0136,0.0323,0.0095,0.0182,0.0
8913,12,115889835,115889869,0.0252,0.0,0.0167,0.0296,0.0,0.0
8914,12,116355063,116355157,0.0238,0.0119,0.0238,0.0147,0.0,0.0238
8915,12,116714773,116714829,0.0,0.013,0.0171,0.0343,0.0211,0.0
8916,12,116714854,116714951,0.0231,0.0,0.0147,0.0109,0.005,0.0
8917,12,116715076,116715112,0.0265,0.0,0.0123,0.0357,0.0,0.0043
8918,12,116715474,116715558,0.024,0.0,0.0152,0.0335,0.0,0.0
8919,12,116715600,116715654,0.0367,0.0,0.0167,0.0619,0.0,0.0071
8920,12,116715747,116715832,0.0144,0.0,0.0159,0.01,0.0,0.0
8921,12,116715833,116715874,0.0227,0.0,0.0269,0.0156,0.0,0.0
8922,12,116946159,116946256,0.025,0.0308,0.65,0.0,0.0,0.0333
8923,12,117098499,117098587,0.9884,0.9694,0.9048,0.9325,0.9881,0.9722
8924,12,117098588,117098628,0.9663,0.982,0.9645,0.9525,0.9919,0.9756
8925,12,117175708,117175732,0.0163,0.0,0.0227,0.0206,0.0,0.0
8926,12,117257273,117257316,0.0217,0.0069,0.024,0.0062,0.0,0.0111
8927,12,117316796,117316850,0.0217,0.0208,0.0533,0.0673,0.0,0.0
8928,12,117317415,117317459,0.0405,0.0,0.0733,0.6448,0.0,0.0085
8929,12,117317460,117317500,0.0258,0.0269,0.0675,0.2477,0.0124,0.0185
8930,12,117317501,117317556,0.0335,0.0111,0.0385,0.0452,0.0046,0.0062
8931,12,117318755,117318793,0.0417,0.0385,0.03,0.0246,0.012,0.0175
8932,12,117318943,117319005,0.0087,0.0,0.0438,0.0143,0.0222,0.0
8933,12,117319006,117319073,0.0278,0.0139,0.0,0.0208,0.0,0.0104
8934,12,117319074,117319168,0.0245,0.0,0.0136,0.0136,0.0,0.0
8935,12,117319169,117319204,0.0348,0.0,0.0238,0.0195,0.0,0.0033
8936,12,117319825,117319889,0.1439,0.0,0.3333,0.3923,0.0404,0.0
8937,12,117348756,117348800,0.023,0.0,0.0286,0.0194,0.0,0.0111
8938,12,117348829,117348957,0.011,0.0,0.0153,0.0,0.0,0.0
8939,12,117349042,117349117,0.0169,0.0,0.0128,0.0143,0.0044,0.0
8940,12,117536291,117536372,0.119,0.0595,0.0583,0.2729,0.0104,0.0222
8941,12,117536998,117537032,0.0372,0.0,0.019,0.1176,0.0,0.0
8942,12,117537033,117537107,0.0248,0.0089,0.0124,0.066,0.0,0.0
8943,12,117537108,117537175,0.0469,0.0028,0.0379,0.0672,0.0,0.0034
8944,12,117537195,117537230,0.0409,0.0,0.0147,0.1491,0.0,0.0
8945,12,117537231,117537286,0.0,0.0,0.0182,0.415,0.0,0.0
8946,12,117627970,117627998,0.0264,0.0033,0.0171,0.0172,0.0,0.0045
8947,12,117798944,117799013,0.0496,0.0,0.0196,0.3059,0.0074,0.037
8948,12,117799038,117799085,0.0504,0.0116,0.0714,0.4148,0.0119,0.0776
8949,12,117799277,117799344,0.0494,0.0514,0.0844,0.1354,0.0431,0.0568
8950,12,118198980,118199043,0.9804,0.9444,0.9862,0.9348,0.9344,0.9419
8951,12,118205086,118205165,0.9544,0.968,0.9472,0.8241,0.9139,0.9027
8952,12,118406823,118406902,0.0186,0.0,0.0071,0.148,0.0286,0.0
8953,12,118407033,118407114,0.0774,0.0179,0.0618,0.5884,0.0036,0.0119
8954,12,118498844,118498901,0.0227,0.004,0.0078,0.0201,0.0,0.0
8955,12,118498902,118498941,0.0359,0.0,0.0186,0.0271,0.0055,0.0
8956,12,118541304,118541412,0.0234,0.0,0.0096,0.0,0.0,0.0
8957,12,118541413,118541490,0.0176,0.0,0.0444,0.032,0.0,0.0
8958,12,118541650,118541701,0.0357,0.0,0.0,0.0183,0.0041,0.0
8959,12,118541921,118542003,0.0576,0.0144,0.012,0.0123,0.0,0.0
8960,12,118542018,118542090,0.0414,0.0,0.0519,0.0132,0.0,0.0
8961,12,118574156,118574200,0.0077,0.0,0.0196,0.0146,0.0,0.005
8962,12,118814549,118814657,0.0374,0.0,0.0182,0.0424,0.0,0.0
8963,12,118870417,118870484,0.9745,0.8983,0.9909,0.571,0.8731,0.9298
8964,12,119212183,119212235,0.3244,0.0222,0.4,0.2597,0.0286,0.0851
8965,12,120105590,120105635,0.0197,0.0092,0.0488,0.0218,0.0,0.0
8966,12,120105666,120105734,0.0218,0.0,0.0284,0.0188,0.0,0.0
8967,12,120105907,120105972,0.0072,0.0,0.0309,0.0087,0.0,0.0
8968,12,120426555,120426645,0.024,0.0077,0.0222,0.0385,0.0118,0.0
8969,12,120426866,120426902,0.015,0.0,0.0242,0.0253,0.005,0.0
8970,12,120426903,120426953,0.0599,0.0,0.0233,0.014,0.0,0.0
8971,12,120427054,120427148,0.0111,0.0,0.0095,0.0086,0.0,0.0
8972,12,120427185,120427254,0.0719,0.0,0.0111,0.0029,0.0065,0.0
8973,12,120427515,120427547,0.0179,0.0046,0.028,0.0179,0.0,0.0057
8974,12,120427548,120427636,0.0268,0.0043,0.0101,0.023,0.0046,0.0
8975,12,120427775,120427809,0.0208,0.0,0.0111,0.0189,0.0214,0.008
8976,12,120554314,120554362,0.0212,0.0,0.0543,0.0186,0.0036,0.0033
8977,12,120554384,120554446,0.0278,0.0072,0.0328,0.0125,0.0,0.0
8978,12,120555094,120555157,0.0292,0.0204,0.0053,0.0214,0.0,0.0
8979,12,120632273,120632307,0.0254,0.0,0.0216,0.0184,0.0,0.0
8980,12,120632649,120632719,0.0414,0.0,0.0167,0.0103,0.0,0.0
8981,12,120703479,120703527,0.0258,0.0,0.0247,0.0213,0.0,0.0
8982,12,120703528,120703588,0.029,0.0,0.071,0.027,0.0084,0.0047
8983,12,120703589,120703620,0.0143,0.0167,0.0188,0.0206,0.0065,0.0
8984,12,120716347,120716420,0.9179,0.9478,0.9667,0.7249,0.9463,0.8644
8985,12,120783958,120784044,0.9375,0.9762,0.9524,0.8559,0.9467,0.9933
8986,12,120799715,120799811,0.0238,0.0476,0.022,0.0064,0.0714,0.0408
8987,12,120806329,120806385,0.0298,0.0,0.014,0.0376,0.0118,0.0
8988,12,120806461,120806499,0.0556,0.0,0.0128,0.031,0.0067,0.0038
8989,12,120806500,120806532,0.0296,0.0163,0.0435,0.0543,0.0142,0.0175
8990,12,120806870,120806988,0.0224,0.0372,0.0089,0.0272,0.013,0.0
8991,12,120807082,120807136,0.0282,0.0111,0.0171,0.032,0.0,0.0077
8992,12,120807137,120807161,0.0224,0.0035,0.0068,0.0289,0.0,0.0065
8993,12,120876152,120876221,0.0286,0.0,0.0143,0.0054,0.0038,0.0
8994,12,120884469,120884573,0.0104,0.0,0.0333,0.0833,0.0,0.0
8995,12,120906705,120906825,0.0403,0.0,0.0769,0.0073,0.0366,0.0
8996,12,120972393,120972423,0.0138,0.0,0.0273,0.0063,0.0,0.0
8997,12,121022391,121022426,0.0081,0.0,0.033,0.0329,0.0,0.0035
8998,12,121022494,121022571,0.0253,0.0,0.0455,0.0284,0.0,0.0
8999,12,121078465,121078522,0.0486,0.0,0.02,0.0212,0.0052,0.0
9000,12,121078523,121078569,0.0226,0.0075,0.0053,0.0164,0.0,0.0
9001,12,121078593,121078630,0.015,0.0025,0.0171,0.024,0.0,0.0
9002,12,121078937,121078978,0.0231,0.0,0.0214,0.0198,0.0,0.0115
9003,12,121079107,121079171,0.0465,0.0,0.0397,0.0221,0.0139,0.0083
9004,12,121079196,121079276,0.0256,0.0,0.0242,0.0311,0.0,0.0
9005,12,121104848,121104936,0.9589,0.9759,0.9783,0.9493,0.9266,0.9778
9006,12,121124681,121124783,0.0208,0.0,0.0165,0.0,0.0,0.0
9007,12,121124784,121124843,0.0279,0.0088,0.0175,0.0068,0.0,0.0
9008,12,121125051,121125169,0.0286,0.0,0.0,0.0169,0.0,0.0333
9009,12,121125225,121125321,0.0456,0.0,0.0,0.018,0.0,0.0
9010,12,121163710,121163806,0.0239,0.0,0.0072,0.0023,0.0,0.0
9011,12,121177243,121177315,0.9814,0.9441,0.9762,0.9485,0.9833,1.0
9012,12,121341460,121341499,0.0583,0.0,0.0615,0.0199,0.0,0.0
9013,12,121341714,121341755,0.0312,0.0,0.0598,0.0331,0.0,0.0
9014,12,121341763,121341812,0.0374,0.0133,0.02,0.0185,0.0,0.0
9015,12,121416490,121416541,0.9467,0.9675,0.9556,0.9404,0.916,0.9805
9016,12,121622447,121622548,0.9573,0.9844,0.98,0.9481,0.9867,1.0
9017,12,121648196,121648248,0.068,0.0,0.0435,0.015,0.0,0.0
9018,12,121711847,121711904,0.9621,0.985,0.957,0.9618,0.9517,0.979
9019,12,121734046,121734121,0.0072,0.0,0.0175,0.0139,0.0,0.0
9020,12,121734345,121734387,0.0205,0.0,0.0,0.0185,0.0,0.0106
9021,12,121734583,121734609,0.0138,0.0,0.0222,0.0234,0.0,0.0
9022,12,121734610,121734698,0.016,0.0,0.119,0.0053,0.0,0.0
9023,12,121812236,121812369,0.9706,0.8824,0.9211,0.9571,0.9722,0.9333
9024,12,121837854,121837890,0.0294,0.0,0.0376,0.0222,0.0,0.0
9025,12,121838197,121838257,0.0241,0.0,0.0235,0.0176,0.0,0.0
9026,12,121880463,121880583,0.9429,0.8667,0.97,0.9355,0.9444,1.0
9027,12,121881449,121881571,0.8621,0.7581,0.8095,0.8389,0.8,0.9189
